Iteration, FED
26785, -170.28931046880916
26786, -170.289495453661
26787, -170.28968042799838
26788, -170.28986539185175
26789, -170.29005034523982
26790, -170.290235288193
26791, -170.29042022073293
26792, -170.2906051428842
26793, -170.29079005467372
26794, -170.29097495612595
26795, -170.29115984726505
26796, -170.29134472811506
26797, -170.29152959870342
26798, -170.2917144590517
26799, -170.29189930918858
26800, -170.29208414913427
26801, -170.292268978917
26802, -170.29245379856016
26803, -170.29263860808936
26804, -170.29282340752704
26805, -170.29300819690062
26806, -170.29319297623405
26807, -170.29337774555123
26808, -170.29356250487587
26809, -170.29374725423705
26810, -170.29393199365254
26811, -170.29411672315317
26812, -170.29430144275963
26813, -170.29448615249922
26814, -170.29467085239455
26815, -170.2948555424722
26816, -170.29504022275395
26817, -170.29522489326575
26818, -170.2954095540327
26819, -170.29559420507795
26820, -170.2957788464275
26821, -170.2959634781051
26822, -170.2961481001338
26823, -170.29633271254036
26824, -170.29651731534827
26825, -170.29670190858303
26826, -170.29688649226648
26827, -170.29707106642374
26828, -170.29725563108155
26829, -170.29744018626164
26830, -170.29762473198912
26831, -170.297809268289
26832, -170.2979937951847
26833, -170.29817831270157
26834, -170.2983628208632
26835, -170.29854731969365
26836, -170.29873180921783
26837, -170.2989162894576
26838, -170.29910076044092
26839, -170.29928522218836
26840, -170.29946967472742
26841, -170.29965411808084
26842, -170.2998385522721
26843, -170.30002297732577
26844, -170.30020739326724
26845, -170.30039180011832
26846, -170.3005761979058
26847, -170.30076058665085
26848, -170.30094496638094
26849, -170.30112933711652
26850, -170.30131369888352
26851, -170.30149805170657
26852, -170.30168239560777
26853, -170.3018667306143
26854, -170.30205105674682
26855, -170.30223537403012
26856, -170.30241968248856
26857, -170.30260398214827
26858, -170.3027882730283
26859, -170.30297255515828
26860, -170.30315682855792
26861, -170.30334109325184
26862, -170.30352534926618
26863, -170.30370959662108
26864, -170.30389383534396
26865, -170.30407806545676
26866, -170.30426228698286
26867, -170.3044464999473
26868, -170.30463070437523
26869, -170.304814900287
26870, -170.304999087708
26871, -170.3051832666621
26872, -170.30536743717255
26873, -170.30555159926473
26874, -170.30573575296057
26875, -170.30591989828426
26876, -170.30610403525912
26877, -170.30628816390976
26878, -170.30647228425983
26879, -170.3066563963313
26880, -170.30684050015006
26881, -170.30702459573794
26882, -170.30720868311997
26883, -170.3073927623193
26884, -170.3075768333571
26885, -170.30776089626167
26886, -170.30794495105263
26887, -170.30812899775458
26888, -170.3083130363919
26889, -170.30849706698712
26890, -170.30868108956417
26891, -170.30886510414723
26892, -170.30904911075794
26893, -170.30923310941998
26894, -170.30941710015955
26895, -170.30960108299675
26896, -170.3097850579561
26897, -170.30996902506257
26898, -170.31015298433815
26899, -170.3103369358057
26900, -170.31052087948748
26901, -170.31070481541073
26902, -170.31088874359742
26903, -170.31107266406792
26904, -170.31125657684825
26905, -170.3114404819605
26906, -170.31162437942953
26907, -170.31180826927678
26908, -170.3119921515271
26909, -170.31217602620285
26910, -170.3123598933268
26911, -170.31254375292215
26912, -170.31272760501298
26913, -170.3129114496226
26914, -170.31309528677275
26915, -170.31327911648944
26916, -170.31346293879173
26917, -170.31364675370608
26918, -170.31383056125347
26919, -170.31401436145853
26920, -170.31419815434361
26921, -170.31438193993188
26922, -170.31456571824796
26923, -170.3147494893108
26924, -170.31493325314725
26925, -170.31511700977896
26926, -170.31530075922976
26927, -170.31548450152144
26928, -170.31566823667845
26929, -170.31585196472196
26930, -170.31603568567434
26931, -170.31621939956105
26932, -170.31640310640407
26933, -170.31658680622655
26934, -170.31677049905085
26935, -170.31695418489832
26936, -170.31713786379578
26937, -170.31732153576297
26938, -170.31750520082315
26939, -170.3176888590016
26940, -170.31787251031602
26941, -170.31805615479365
26942, -170.3182397924574
26943, -170.31842342332695
26944, -170.3186070474272
26945, -170.3187906647806
26946, -170.3189742754088
26947, -170.31915787933676
26948, -170.3193414765854
26949, -170.31952506717843
26950, -170.3197086511371
26951, -170.31989222848495
26952, -170.32007579924525
26953, -170.3202593634405
26954, -170.3204429210925
26955, -170.32062647222426
26956, -170.32081001685793
26957, -170.3209935550171
26958, -170.32117708672433
26959, -170.32136061200174
26960, -170.32154413087054
26961, -170.32172764335598
26962, -170.32191114947892
26963, -170.3220946492621
26964, -170.32227814272974
26965, -170.32246162990054
26966, -170.3226451108
26967, -170.32282858544946
26968, -170.32301205387276
26969, -170.32319551608956
26970, -170.32337897212582
26971, -170.32356242200177
26972, -170.32374586573923
26973, -170.32392930336204
26974, -170.3241127348924
26975, -170.32429616035157
26976, -170.32447957976473
26977, -170.3246629931492
26978, -170.3248464005321
26979, -170.3250298019345
26980, -170.3252131973761
26981, -170.32539658688364
26982, -170.3255799704758
26983, -170.32576334817708
26984, -170.32594672000835
26985, -170.32613008599176
26986, -170.32631344614856
26987, -170.32649680050523
26988, -170.32668014908018
26989, -170.32686349189433
26990, -170.32704682897506
26991, -170.32723016034072
26992, -170.3274134860148
26993, -170.3275968060177
26994, -170.32778012037434
26995, -170.32796342910473
26996, -170.32814673223157
26997, -170.3283300297769
26998, -170.3285133217623
26999, -170.32869660821186
27000, -170.32887988914374
27001, -170.32906316458414
27002, -170.32924643455357
27003, -170.32942969907265
27004, -170.32961295816585
27005, -170.3297962118536
27006, -170.3299794601574
27007, -170.33016270310023
27008, -170.33034594070398
27009, -170.33052917299088
27010, -170.3307123999813
27011, -170.33089562169826
27012, -170.33107883816575
27013, -170.33126204940228
27014, -170.33144525543054
27015, -170.33162845627302
27016, -170.331811651951
27017, -170.3319948424882
27018, -170.33217802790426
27019, -170.33236120822082
27020, -170.3325443834618
27021, -170.33272755364757
27022, -170.33291071880035
27023, -170.3330938789414
27024, -170.33327703409276
27025, -170.33346018427562
27026, -170.3336433295131
27027, -170.33382646982733
27028, -170.3340096052368
27029, -170.33419273576595
27030, -170.3343758614356
27031, -170.33455898226836
27032, -170.33474209828336
27033, -170.33492520950654
27034, -170.3351083159555
27035, -170.33529141765305
27036, -170.3354745146211
27037, -170.33565760688177
27038, -170.33584069445612
27039, -170.33602377736614
27040, -170.33620685563315
27041, -170.33638992927735
27042, -170.33657299832274
27043, -170.33675606278848
27044, -170.33693912269766
27045, -170.33712217807252
27046, -170.33730522893256
27047, -170.33748827529968
27048, -170.3376713171959
27049, -170.3378543546429
27050, -170.3380373876615
27051, -170.33822041627374
27052, -170.33840344050023
27053, -170.33858646036407
27054, -170.33876947588428
27055, -170.3389524870836
27056, -170.33913549398295
27057, -170.33931849660405
27058, -170.33950149496874
27059, -170.33968448909783
27060, -170.33986747901136
27061, -170.34005046473393
27062, -170.34023344628383
27063, -170.34041642368325
27064, -170.34059939695237
27065, -170.34078236611606
27066, -170.3409653311921
27067, -170.34114829220113
27068, -170.34133124916846
27069, -170.34151420211234
27070, -170.34169715105435
27071, -170.34188009601593
27072, -170.34206303701797
27073, -170.3422459740822
27074, -170.34242890722854
27075, -170.3426118364811
27076, -170.34279476185722
27077, -170.34297768338132
27078, -170.34316060107196
27079, -170.34334351495244
27080, -170.34352642504197
27081, -170.34370933136188
27082, -170.34389223393438
27083, -170.34407513278055
27084, -170.34425802792015
27085, -170.34444091937496
27086, -170.34462380716602
27087, -170.34480669131324
27088, -170.3449895718406
27089, -170.34517244876528
27090, -170.34535532211157
27091, -170.34553819189907
27092, -170.3457210581473
27093, -170.34590392087972
27094, -170.34608678011526
27095, -170.34626963587718
27096, -170.34645248818313
27097, -170.34663533705714
27098, -170.34681818251875
27099, -170.34700102458746
27100, -170.34718386328694
27101, -170.34736669863636
27102, -170.34754953065567
27103, -170.3477323593684
27104, -170.34791518479344
27105, -170.34809800695234
27106, -170.3482808258635
27107, -170.3484636415524
27108, -170.34864645403593
27109, -170.34882926333756
27110, -170.34901206947436
27111, -170.34919487247095
27112, -170.3493776723465
27113, -170.34956046912046
27114, -170.3497432628151
27115, -170.3499260534514
27116, -170.3501088410486
27117, -170.35029162562896
27118, -170.35047440721317
27119, -170.35065718581967
27120, -170.35083996147077
27121, -170.35102273418676
27122, -170.3512055039891
27123, -170.3513882708964
27124, -170.35157103493165
27125, -170.35175379611366
27126, -170.35193655446525
27127, -170.35211931000416
27128, -170.35230206275185
27129, -170.3524848127295
27130, -170.35266755995818
27131, -170.3528503044573
27132, -170.35303304624605
27133, -170.35321578534757
27134, -170.3533985217833
27135, -170.3535812555695
27136, -170.3537639867287
27137, -170.3539467152827
27138, -170.3541294412502
27139, -170.35431216465233
27140, -170.35449488550958
27141, -170.3546776038419
27142, -170.35486031967022
27143, -170.355043033013
27144, -170.35522574389444
27145, -170.35540845233248
27146, -170.35559115834715
27147, -170.35577386196002
27148, -170.35595656319094
27149, -170.35613926205937
27150, -170.35632195858727
27151, -170.35650465279298
27152, -170.35668734469863
27153, -170.35687003432395
27154, -170.35705272168943
27155, -170.35723540681363
27156, -170.3574180897192
27157, -170.35760077042406
27158, -170.35778344895064
27159, -170.35796612531811
27160, -170.35814879954512
27161, -170.35833147165638
27162, -170.35851414166794
27163, -170.35869680960099
27164, -170.35887947547457
27165, -170.35906213931216
27166, -170.35924480113175
27167, -170.35942746095185
27168, -170.3596101187966
27169, -170.35979277468374
27170, -170.35997542863262
27171, -170.3601580806648
27172, -170.3603407307993
27173, -170.3605233790572
27174, -170.3607060254583
27175, -170.3608886700209
27176, -170.3610713127684
27177, -170.36125395371815
27178, -170.3614365928903
27179, -170.36161923030707
27180, -170.3618018659861
27181, -170.36198449994998
27182, -170.36216713221407
27183, -170.362349762802
27184, -170.36253239173394
27185, -170.36271501902965
27186, -170.36289764470607
27187, -170.36308026878595
27188, -170.36326289128928
27189, -170.3634455122342
27190, -170.3636281316427
27191, -170.36381074953263
27192, -170.36399336592606
27193, -170.36417598084077
27194, -170.3643585942974
27195, -170.36454120631572
27196, -170.36472381691678
27197, -170.36490642611793
27198, -170.36508903394267
27199, -170.36527164040595
27200, -170.3654542455311
27201, -170.36563684933674
27202, -170.3658194518423
27203, -170.36600205306925
27204, -170.36618465303647
27205, -170.36636725176194
27206, -170.36654984926776
27207, -170.36673244557238
27208, -170.3669150406956
27209, -170.3670976346576
27210, -170.36728022747866
27211, -170.36746281917522
27212, -170.3676454097717
27213, -170.36782799928528
27214, -170.36801058773523
27215, -170.36819317514303
27216, -170.36837576152448
27217, -170.36855834690215
27218, -170.36874093129634
27219, -170.3689235147253
27220, -170.36910609720871
27221, -170.36928867876568
27222, -170.36947125941714
27223, -170.36965383918226
27224, -170.36983641807984
27225, -170.37001899612827
27226, -170.37020157334956
27227, -170.3703841497627
27228, -170.3705667253869
27229, -170.37074930024042
27230, -170.3709318743454
27231, -170.37111444771782
27232, -170.37129702038055
27233, -170.37147959235205
27234, -170.37166216364938
27235, -170.37184473429508
27236, -170.37202730430764
27237, -170.37220987370452
27238, -170.37239244250827
27239, -170.3725750107372
27240, -170.37275757841053
27241, -170.37294014554593
27242, -170.3731227121661
27243, -170.37330527828752
27244, -170.37348784393006
27245, -170.37367040911377
27246, -170.37385297385836
27247, -170.374035538183
27248, -170.37421810210583
27249, -170.37440066564756
27250, -170.37458322882605
27251, -170.3747657916629
27252, -170.3749483541745
27253, -170.37513091638175
27254, -170.37531347830492
27255, -170.3754960399593
27256, -170.3756786013691
27257, -170.37586116254903
27258, -170.37604372352234
27259, -170.3762262843061
27260, -170.3764088449198
27261, -170.37659140538207
27262, -170.3767739657144
27263, -170.37695652593138
27264, -170.37713908605795
27265, -170.37732164610827
27266, -170.37750420610445
27267, -170.3776867660641
27268, -170.3778693260062
27269, -170.37805188595115
27270, -170.37823444591703
27271, -170.3784170059239
27272, -170.37859956599053
27273, -170.37878212613566
27274, -170.37896468637882
27275, -170.37914724673755
27276, -170.37932980723227
27277, -170.37951236788126
27278, -170.37969492870585
27279, -170.37987748972301
27280, -170.38006005095014
27281, -170.38024261240912
27282, -170.38042517411853
27283, -170.38060773609624
27284, -170.38079029836044
27285, -170.38097286093247
27286, -170.38115542383133
27287, -170.38133798707238
27288, -170.38152055067766
27289, -170.38170311466533
27290, -170.38188567905536
27291, -170.38206824386398
27292, -170.38225080911317
27293, -170.3824333748196
27294, -170.38261594100263
27295, -170.38279850768131
27296, -170.3829810748747
27297, -170.3831636426018
27298, -170.38334621088217
27299, -170.38352877973222
27300, -170.38371134917162
27301, -170.38389391922115
27302, -170.3840764898968
27303, -170.3842590612189
27304, -170.3844416332071
27305, -170.38462420587814
27306, -170.38480677925133
27307, -170.38498935334835
27308, -170.38517192818344
27309, -170.3853545037779
27310, -170.38553708014896
27311, -170.38571965731813
27312, -170.38590223530116
27313, -170.38608481411688
27314, -170.38626739378637
27315, -170.38644997432644
27316, -170.38663255575602
27317, -170.38681513809317
27318, -170.38699772135874
27319, -170.38718030556936
27320, -170.38736289074396
27321, -170.38754547690235
27322, -170.38772806405981
27323, -170.3879106522398
27324, -170.38809324145933
27325, -170.38827583173358
27326, -170.38845842308396
27327, -170.3886410155298
27328, -170.38882360908926
27329, -170.38900620377916
27330, -170.38918879961932
27331, -170.38937139662838
27332, -170.38955399482367
27333, -170.38973659422518
27334, -170.38991919484997
27335, -170.3901017967195
27336, -170.39028439984943
27337, -170.3904670042592
27338, -170.39064960996598
27339, -170.39083221698965
27340, -170.39101482534736
27341, -170.39119743506006
27342, -170.39138004614568
27343, -170.39156265861902
27344, -170.391745272503
27345, -170.39192788781344
27346, -170.39211050456956
27347, -170.39229312278852
27348, -170.39247574249225
27349, -170.39265836369424
27350, -170.39284098641522
27351, -170.3930236106755
27352, -170.39320623649124
27353, -170.39338886388032
27354, -170.39357149286133
27355, -170.39375412345407
27356, -170.39393675567618
27357, -170.39411938954515
27358, -170.3943020250791
27359, -170.3944846622974
27360, -170.39466730121805
27361, -170.39484994186023
27362, -170.39503258423912
27363, -170.3952152283759
27364, -170.39539787428814
27365, -170.39558052199473
27366, -170.39576317151244
27367, -170.39594582285795
27368, -170.39612847605525
27369, -170.39631113111724
27370, -170.39649378806186
27371, -170.3966764469109
27372, -170.39685910768245
27373, -170.39704177038976
27374, -170.3972244350574
27375, -170.39740710169824
27376, -170.39758977033293
27377, -170.39777244097917
27378, -170.39795511365662
27379, -170.39813778838004
27380, -170.39832046517026
27381, -170.39850314404478
27382, -170.39868582502132
27383, -170.3988685081168
27384, -170.39905119335228
27385, -170.39923388074345
27386, -170.39941657031
27387, -170.39959926206714
27388, -170.39978195603632
27389, -170.39996465223246
27390, -170.40014735067555
27391, -170.4003300513846
27392, -170.40051275437673
27393, -170.40069545966742
27394, -170.40087816727717
27395, -170.40106087722324
27396, -170.40124358952414
27397, -170.4014263041986
27398, -170.4016090212616
27399, -170.40179174073398
27400, -170.40197446263272
27401, -170.4021571869759
27402, -170.40233991377937
27403, -170.4025226430644
27404, -170.40270537484886
27405, -170.40288810914674
27406, -170.40307084597987
27407, -170.4032535853643
27408, -170.40343632731685
27409, -170.40361907185863
27410, -170.40380181900423
27411, -170.403984568774
27412, -170.40416732118422
27413, -170.40435007625277
27414, -170.40453283399904
27415, -170.40471559443947
27416, -170.4048983575908
27417, -170.40508112347268
27418, -170.4052638921022
27419, -170.40544666349876
27420, -170.40562943767708
27421, -170.40581221465632
27422, -170.4059949944556
27423, -170.4061777770903
27424, -170.40636056258032
27425, -170.40654335094146
27426, -170.40672614219264
27427, -170.40690893635178
27428, -170.40709173343512
27429, -170.40727453346324
27430, -170.4074573364503
27431, -170.4076401424161
27432, -170.40782295137797
27433, -170.4080057633545
27434, -170.40818857836067
27435, -170.40837139641621
27436, -170.4085542175379
27437, -170.40873704174498
27438, -170.40891986905325
27439, -170.4091026994814
27440, -170.4092855330463
27441, -170.40946836976582
27442, -170.4096512096566
27443, -170.40983405273894
27444, -170.41001689902734
27445, -170.41019974854237
27446, -170.41038260129966
27447, -170.4105654573166
27448, -170.41074831661126
27449, -170.41093117920087
27450, -170.4111140451033
27451, -170.4112969143361
27452, -170.41147978691728
27453, -170.41166266286385
27454, -170.411845542192
27455, -170.41202842492126
27456, -170.41221131106894
27457, -170.41239420065085
27458, -170.41257709368602
27459, -170.41275999019135
27460, -170.4129428901844
27461, -170.41312579368176
27462, -170.41330870070303
27463, -170.41349161126428
27464, -170.41367452538208
27465, -170.41385744307433
27466, -170.41404036435972
27467, -170.41422328925472
27468, -170.4144062177752
27469, -170.41458914994257
27470, -170.41477208576984
27471, -170.41495502527803
27472, -170.41513796848116
27473, -170.41532091539858
27474, -170.41550386604663
27475, -170.41568682044456
27476, -170.41586977860683
27477, -170.41605274055428
27478, -170.41623570630142
27479, -170.4164186758649
27480, -170.41660164926662
27481, -170.4167846265176
27482, -170.41696760764077
27483, -170.41715059265036
27484, -170.41733358156273
27485, -170.4175165743982
27486, -170.41769957117202
27487, -170.41788257190106
27488, -170.41806557660462
27489, -170.41824858529785
27490, -170.41843159799944
27491, -170.4186146147266
27492, -170.41879763549474
27493, -170.4189806603223
27494, -170.41916368922642
27495, -170.41934672222382
27496, -170.41952975933305
27497, -170.41971280057106
27498, -170.41989584595288
27499, -170.42007889549825
27500, -170.42026194922298
27501, -170.42044500714408
27502, -170.42062806927947
27503, -170.42081113564518
27504, -170.42099420625982
27505, -170.42117728113945
27506, -170.4213603603014
27507, -170.4215434437619
27508, -170.42172653153992
27509, -170.42190962365137
27510, -170.42209272011445
27511, -170.42227582094344
27512, -170.42245892615688
27513, -170.42264203577446
27514, -170.42282514981014
27515, -170.42300826828222
27516, -170.42319139120565
27517, -170.42337451859993
27518, -170.4235576504816
27519, -170.42374078686709
27520, -170.42392392777342
27521, -170.4241070732187
27522, -170.4242902232177
27523, -170.42447337779038
27524, -170.42465653695143
27525, -170.4248397007166
27526, -170.42502286910735
27527, -170.42520604213686
27528, -170.42538921982344
27529, -170.42557240218306
27530, -170.42575558923417
27531, -170.4259387809925
27532, -170.42612197747542
27533, -170.4263051787004
27534, -170.4264883846834
27535, -170.42667159544146
27536, -170.42685481099167
27537, -170.42703803134998
27538, -170.42722125653626
27539, -170.42740448656448
27540, -170.427587721452
27541, -170.4277709612155
27542, -170.427954205873
27543, -170.4281374554417
27544, -170.4283207099354
27545, -170.42850396937405
27546, -170.42868723377288
27547, -170.4288705031503
27548, -170.42905377752078
27549, -170.4292370569023
27550, -170.42942034131255
27551, -170.42960363076585
27552, -170.42978692528243
27553, -170.42997022487657
27554, -170.43015352956476
27555, -170.43033683936625
27556, -170.43052015429475
27557, -170.43070347436978
27558, -170.43088679960567
27559, -170.43107013001998
27560, -170.43125346563008
27561, -170.43143680645247
27562, -170.43162015250238
27563, -170.43180350380163
27564, -170.4319868603599
27565, -170.43217022219582
27566, -170.43235358933015
27567, -170.43253696177476
27568, -170.43272033954887
27569, -170.43290372267091
27570, -170.43308711115156
27571, -170.43327050501262
27572, -170.43345390426921
27573, -170.43363730893773
27574, -170.43382071903466
27575, -170.43400413457726
27576, -170.4341875555825
27577, -170.43437098206513
27578, -170.43455441404413
27579, -170.43473785153452
27580, -170.4349212945526
27581, -170.43510474311597
27582, -170.43528819724102
27583, -170.4354716569442
27584, -170.43565512224123
27585, -170.43583859314998
27586, -170.4360220696877
27587, -170.43620555186763
27588, -170.4363890397093
27589, -170.4365725332277
27590, -170.43675603244077
27591, -170.43693953736397
27592, -170.4371230480132
27593, -170.43730656440687
27594, -170.43749008655965
27595, -170.4376736144887
27596, -170.43785714821183
27597, -170.43804068774196
27598, -170.4382242330994
27599, -170.43840778429814
27600, -170.43859134135664
27601, -170.43877490428955
27602, -170.4389584731145
27603, -170.43914204784613
27604, -170.43932562850262
27605, -170.4395092151005
27606, -170.4396928076557
27607, -170.43987640618357
27608, -170.44006001070218
27609, -170.44024362122707
27610, -170.44042723777372
27611, -170.4406108603607
27612, -170.44079448900337
27613, -170.4409781237182
27614, -170.44116176451942
27615, -170.44134541142617
27616, -170.4415290644548
27617, -170.441712723619
27618, -170.44189638893846
27619, -170.44208006042717
27620, -170.44226373810193
27621, -170.44244742198038
27622, -170.44263111207619
27623, -170.44281480840687
27624, -170.44299851099183
27625, -170.4431822198425
27626, -170.44336593497655
27627, -170.44354965641213
27628, -170.44373338416418
27629, -170.4439171182496
27630, -170.4441008586837
27631, -170.44428460548255
27632, -170.44446835866407
27633, -170.44465211824246
27634, -170.44483588423492
27635, -170.44501965665927
27636, -170.4452034355285
27637, -170.44538722086145
27638, -170.44557101267316
27639, -170.44575481097937
27640, -170.44593861579708
27641, -170.44612242714248
27642, -170.44630624503253
27643, -170.44649006948086
27644, -170.44667390050645
27645, -170.44685773812358
27646, -170.4470415823498
27647, -170.44722543319898
27648, -170.44740929069175
27649, -170.44759315483853
27650, -170.44777702565898
27651, -170.44796090316868
27652, -170.44814478738502
27653, -170.44832867832105
27654, -170.44851257599424
27655, -170.448696480422
27656, -170.44888039161893
27657, -170.4490643096016
27658, -170.44924823438555
27659, -170.4494321659879
27660, -170.44961610442286
27661, -170.44980004970967
27662, -170.44998400186208
27663, -170.45016796089644
27664, -170.45035192682803
27665, -170.45053589967495
27666, -170.4507198794516
27667, -170.4509038661752
27668, -170.4510878598598
27669, -170.45127186052338
27670, -170.4514558681817
27671, -170.4516398828502
27672, -170.45182390454403
27673, -170.45200793327993
27674, -170.45219196907524
27675, -170.45237601194498
27676, -170.45256006190357
27677, -170.4527441189692
27678, -170.4529281831569
27679, -170.45311225448287
27680, -170.45329633296325
27681, -170.45348041861243
27682, -170.45366451144835
27683, -170.45384861148588
27684, -170.4540327187418
27685, -170.45421683323028
27686, -170.45440095496897
27687, -170.4545850839743
27688, -170.45476922025958
27689, -170.45495336384252
27690, -170.45513751473894
27691, -170.45532167296437
27692, -170.45550583853438
27693, -170.45569001146544
27694, -170.4558741917731
27695, -170.45605837947406
27696, -170.45624257458283
27697, -170.45642677711672
27698, -170.45661098708973
27699, -170.45679520451844
27700, -170.45697942942036
27701, -170.4571636618089
27702, -170.45734790170195
27703, -170.45753214911255
27704, -170.45771640405954
27705, -170.45790066655684
27706, -170.45808493662068
27707, -170.45826921426783
27708, -170.4584534995121
27709, -170.45863779237087
27710, -170.4588220928597
27711, -170.45900640099305
27712, -170.45919071678873
27713, -170.45937504026182
27714, -170.45955937142688
27715, -170.45974371030158
27716, -170.45992805690022
27717, -170.46011241123816
27718, -170.46029677333183
27719, -170.46048114319848
27720, -170.46066552085156
27721, -170.4608499063072
27722, -170.46103429958134
27723, -170.4612187006901
27724, -170.46140310964938
27725, -170.46158752647364
27726, -170.4617719511807
27727, -170.46195638378438
27728, -170.46214082430004
27729, -170.46232527274333
27730, -170.46250972913256
27731, -170.46269419348178
27732, -170.4628786658042
27733, -170.46306314611905
27734, -170.46324763444085
27735, -170.46343213078455
27736, -170.46361663516666
27737, -170.46380114760132
27738, -170.46398566810615
27739, -170.464170196695
27740, -170.46435473338474
27741, -170.4645392781901
27742, -170.46472383112734
27743, -170.4649083922121
27744, -170.46509296145928
27745, -170.4652775388852
27746, -170.46546212450454
27747, -170.46564671833335
27748, -170.46583132038714
27749, -170.46601593068226
27750, -170.46620054923338
27751, -170.46638517605592
27752, -170.46656981116553
27753, -170.46675445457873
27754, -170.46693910630987
27755, -170.4671237663744
27756, -170.46730843478974
27757, -170.4674931115669
27758, -170.4676777967264
27759, -170.46786249028267
27760, -170.46804719224855
27761, -170.46823190264237
27762, -170.46841662147853
27763, -170.46860134877227
27764, -170.46878608454
27765, -170.4689708287952
27766, -170.4691555815549
27767, -170.4693403428362
27768, -170.4695251126502
27769, -170.46970989101624
27770, -170.46989467794842
27771, -170.47007947346174
27772, -170.47026427757248
27773, -170.4704490902946
27774, -170.4706339116443
27775, -170.4708187416374
27776, -170.47100358029041
27777, -170.47118842761603
27778, -170.47137328363243
27779, -170.4715581483527
27780, -170.47174302179366
27781, -170.47192790397065
27782, -170.4721127948979
27783, -170.47229769459219
27784, -170.47248260306614
27785, -170.47266752033937
27786, -170.4728524464243
27787, -170.47303738133732
27788, -170.47322232509362
27789, -170.4734072777085
27790, -170.47359223919693
27791, -170.4737772095749
27792, -170.4739621888567
27793, -170.4741471770589
27794, -170.47433217419612
27795, -170.47451718028321
27796, -170.4747021953369
27797, -170.47488721937196
27798, -170.47507225240273
27799, -170.47525729444573
27800, -170.4754423455158
27801, -170.47562740562773
27802, -170.47581247479792
27803, -170.47599755303938
27804, -170.4761826403703
27805, -170.47636773680327
27806, -170.47655284235628
27807, -170.47673795704262
27808, -170.47692308087912
27809, -170.47710821387827
27810, -170.47729335605766
27811, -170.47747850743224
27812, -170.47766366801608
27813, -170.47784883782688
27814, -170.47803401687676
27815, -170.47821920518209
27816, -170.47840440275883
27817, -170.47858960962205
27818, -170.47877482578627
27819, -170.47896005126725
27820, -170.47914528607964
27821, -170.47933053024042
27822, -170.4795157837622
27823, -170.47970104666084
27824, -170.4798863189517
27825, -170.4800716006521
27826, -170.48025689177334
27827, -170.4804421923328
27828, -170.4806275023452
27829, -170.4808128218268
27830, -170.48099815079124
27831, -170.48118348925408
27832, -170.48136883723
27833, -170.48155419473488
27834, -170.4817395617843
27835, -170.4819249383928
27836, -170.48211032457573
27837, -170.48229572034654
27838, -170.48248112572202
27839, -170.48266654071827
27840, -170.48285196534806
27841, -170.4830373996265
27842, -170.48322284357064
27843, -170.48340829719353
27844, -170.48359376051286
27845, -170.48377923354153
27846, -170.48396471629465
27847, -170.48415020878895
27848, -170.48433571103686
27849, -170.48452122305477
27850, -170.48470674485958
27851, -170.48489227646357
27852, -170.48507781788183
27853, -170.48526336913142
27854, -170.48544893022867
27855, -170.48563450118243
27856, -170.48582008201396
27857, -170.48600567273544
27858, -170.48619127336164
27859, -170.48637688390895
27860, -170.48656250439058
27861, -170.48674813482384
27862, -170.48693377522125
27863, -170.48711942559854
27864, -170.4873050859712
27865, -170.487490756356
27866, -170.48767643676544
27867, -170.48786212721564
27868, -170.48804782772038
27869, -170.4882335382947
27870, -170.48841925895502
27871, -170.48860498971516
27872, -170.48879073058978
27873, -170.4889764815959
27874, -170.48916224274492
27875, -170.48934801405468
27876, -170.48953379553973
27877, -170.4897195872137
27878, -170.48990538909203
27879, -170.4900912011902
27880, -170.49027702352313
27881, -170.49046285610376
27882, -170.4906486989504
27883, -170.4908345520757
27884, -170.49102041549529
27885, -170.49120628922273
27886, -170.4913921732749
27887, -170.4915780676649
27888, -170.49176397240993
27889, -170.4919498875215
27890, -170.49213581301657
27891, -170.49232174891173
27892, -170.4925076952165
27893, -170.49269365195147
27894, -170.4928796191291
27895, -170.49306559676276
27896, -170.4932515848693
27897, -170.4934375834647
27898, -170.49362359256045
27899, -170.49380961217386
27900, -170.49399564231828
27901, -170.49418168300812
27902, -170.49436773426075
27903, -170.49455379608895
27904, -170.49473986850768
27905, -170.49492595153217
27906, -170.49511204517773
27907, -170.49529814945814
27908, -170.49548426438963
27909, -170.49567038998353
27910, -170.49585652625814
27911, -170.49604267322766
27912, -170.4962288309076
27913, -170.49641499930902
27914, -170.49660117845036
27915, -170.49678736834366
27916, -170.496973569006
27917, -170.49715978045165
27918, -170.49734600269517
27919, -170.4975322357498
27920, -170.49771847963152
27921, -170.49790473435587
27922, -170.49809099993752
27923, -170.4982772763897
27924, -170.49846356372734
27925, -170.49864986196505
27926, -170.49883617112073
27927, -170.49902249120458
27928, -170.4992088222337
27929, -170.4993951642221
27930, -170.4995815171851
27931, -170.49976788113767
27932, -170.49995425609387
27933, -170.50014064206755
27934, -170.50032703907348
27935, -170.50051344712702
27936, -170.50069986624402
27937, -170.50088629643813
27938, -170.50107273772235
27939, -170.5012591901134
27940, -170.50144565362592
27941, -170.50163212827408
27942, -170.50181861407188
27943, -170.5020051110351
27944, -170.50219161917707
27945, -170.50237813851447
27946, -170.50256466905824
27947, -170.50275121082794
27948, -170.5029377638336
27949, -170.50312432809275
27950, -170.50331090361888
27951, -170.5034974904278
27952, -170.5036840885307
