Distance, Potential, E-field Magnitude
41.048751503547585, 0.00045739765759152405, 5.544678735999698e-05
40.049968789001575, 0.0005136162140702019, 5.715081722396001e-05
39.05124837953327, 0.0005716459934364937, 5.9084125725489615e-05
38.05259518088089, 0.0006317183643257541, 6.126450949277145e-05
37.05401462729781, 0.0006940941346659424, 6.371168729161717e-05
36.05551275463989, 0.0007590438323746888, 6.644962694812684e-05
35.05709628591621, 0.0008268758602179121, 6.950520863975411e-05
34.058772731852805, 0.0008979140887813994, 7.291071055992766e-05
33.06055050963308, 0.0009725309639000013, 7.670278271732224e-05
32.0624390837628, 0.001051123023854429, 8.092519584911693e-05
31.064449134018133, 0.0011341494734990552, 8.562827703950066e-05
30.066592756745816, 0.0012221065333072277, 9.087210137574987e-05
29.068883707497267, 0.0013155723436253054, 9.672663996456536e-05
28.071337695236398, 0.0014151815410887812, 0.00010327570773556143
27.073972741361768, 0.0015216779645292292, 0.00011061825531241778
26.076809620810597, 0.001635891690933635, 0.00011887363459533078
25.079872407968907, 0.0017588021000698017, 0.00012818480848801063
24.08318915758459, 0.0018915210957888304, 0.00013872597549442636
23.08679276123039, 0.0020353710890196122, 0.00015070914884086662
22.090722034374522, 0.002191880914816641, 0.00016439615238523556
21.095023109728988, 0.0023628871390653757, 0.00018011142905865975
20.09975124224178, 0.0025505546276035516, 0.0001982624946452871
19.1049731745428, 0.0027575173276934936, 0.00021936493560826984
18.110770276274835, 0.0029869466868493923, 0.00024408012079020792
17.11724276862369, 0.0032427645589690212, 0.00027326564260004893
16.1245154965971, 0.003529807352330554, 0.000308050598139262
15.132745950421556, 0.0038541812289494617, 0.0003499432796728623
14.142135623730951, 0.0042236280524369585, 0.00040099492875477567
13.152946437965905, 0.004648185102556596, 0.00046404818567246666
12.165525060596439, 0.005141007771397199, 0.0005431299601947146
11.180339887498949, 0.005719742283037142, 0.0006440843760633158
10.198039027185569, 0.006408477091937319, 0.0007756300970018867
9.219544457292887, 0.00724095917512757, 0.0009511801327463447
8.246211251235321, 0.00826562040232719, 0.00119208928120651
7.280109889280518, 0.009554039065209047, 0.001533646191825528
6.324555320336759, 0.011214985715051279, 0.002036484011163067
5.385164807134504, 0.013418088947112168, 0.0028088106124700652
4.47213595499958, 0.016430910245976232, 0.0040500991860032715
3.605551275463989, 0.02066321591333124, 0.006136643620898949
2.8284271247461903, 0.02664297014706062, 0.009797644193481671
2.23606797749979, 0.034519177207722386, 0.016584767933669323
2.0, 0.041476664820338224, 0.02925937497926728
2.23606797749979, 0.03451874648985741, 0.016584960046749204
2.8284271247461903, 0.026642107760750367, 0.009797948970749657
3.605551275463989, 0.02066191992304867, 0.00613700424534173
4.47213595499958, 0.016429177789442494, 0.004050489862830032
5.385164807134504, 0.01341591613226709, 0.002809220194856088
6.324555320336759, 0.011212367736089229, 0.002036907575106772
7.280109889280518, 0.009550970031093427, 0.0015340815840939983
8.246211251235321, 0.008262093509955864, 0.001192535725763239
9.219544457292887, 0.007236966469728137, 0.000951637564285855
10.198039027185569, 0.006404009696286719, 0.0007760988836200241
11.180339887498949, 0.005714790090191225, 0.0006445651317838742
12.165525060596439, 0.005135559728514287, 0.0005436234891396527
13.152946437965905, 0.004642228836512699, 0.00046455540487765794
14.142135623730951, 0.0042171502064127404, 0.0004015168698334421
15.132745950421556, 0.00384716702155445, 0.00035048104447804254
16.1245154965971, 0.0035222409647012627, 0.0003086053786501184
17.11724276862369, 0.0032346286280633702, 0.00027383868891769133
18.110770276274835, 0.002978222740363379, 0.00024467276766809704
19.1049731745428, 0.0027481852121808226, 0.00021997857638548888
20.09975124224178, 0.002540592988039633, 0.00019889861044356698
21.095023109728988, 0.0023522727823844657, 0.000180771566478463
22.090722034374522, 0.0021805893304228732, 0.00016508195386584346
23.08679276123039, 0.0020233757481990635, 0.00015142233341763705
24.08318915758459, 0.0018787940088716227, 0.00013946836975570846
25.079872407968907, 0.0017453130519474174, 0.00012895833028832917
26.076809620810597, 0.0016216088298926714, 0.0001196803244625836
27.073972741361768, 0.0015065669737589727, 0.00011146026330148902
28.071337695236398, 0.001399206253407771, 0.00010415532537357488
29.068883707497267, 0.0012986938483665923, 9.764629061051102e-05
30.066592756745816, 0.0012042838102058794, 9.183437296420659e-05
31.064449134018133, 0.0011153384336475372, 8.663591646357865e-05
32.0624390837628, 0.001031277154861884, 8.19811429282899e-05
33.06055050963308, 0.0009516003026574526, 7.781016928231037e-05
34.058772731852805, 0.0008758458685733949, 7.407289625891981e-05
35.05709628591621, 0.0008036134117451583, 7.072578560097541e-05
36.05551275463989, 0.0007345272217016508, 6.773245827542594e-05
37.05401462729781, 0.0006682589872057227, 6.506091843814531e-05
38.05259518088089, 0.0006044964802141779, 6.268461060819318e-05
39.05124837953327, 0.0005429640868370065, 6.0579911221841835e-05
40.049968789001575, 0.00048339648959605335, 5.8727493556252897e-05
41.048751503547585, 0.00042555645412317635, 5.710998274183148e-05
42.04759208325728, 0.00036921318992786555, 5.5713533737569014e-05
43.04648650006177, 0.00031415697210165493, 5.452558922526845e-05
44.04543109109048, 0.0002601819791011132, 5.3536609207403975e-05
45.044422518220834, 0.00020709744951975594, 5.2737897395036075e-05
46.04345773288535, 0.00015471486257563768, 5.21234413115234e-05
47.042533945356304, 0.00010285541110075883, 5.168778917117679e-05
48.041648597857254, 5.1341425547412204e-05, 5.1427972348693e-05
49.01020301937138, 4.874714897405543e-05, 4.8827447060890876e-05
48.010415536631214, 9.765478337208332e-05, 4.906844498660005e-05
47.01063709417264, 0.0001468835944454523, 4.947248944148748e-05
46.010868281309364, 0.00019659875643661883, 5.004217826710286e-05
45.0111097397076, 0.00024696614848788485, 5.078243303637322e-05
44.01136216933077, 0.0002981607766899821, 5.1698562862879764e-05
43.01162633521314, 0.0003503591231810487, 5.2798372113595916e-05
42.01190307520001, 0.00040375178308939253, 5.409029733877859e-05
41.012193308819754, 0.00045853208673417, 5.558555476480051e-05
40.01249804748511, 0.0005149130306822448, 5.729637508986967e-05
39.01281840626232, 0.0005731123683205648, 5.9238204302186284e-05
38.01315561749642, 0.0006333739411718425, 6.142807169570339e-05
37.013511046643494, 0.0006959495035851074, 6.388687092907721e-05
36.013886210738214, 0.0007611246139831988, 6.663791306793145e-05
35.014282800023196, 0.0008291975626238038, 6.970933596453906e-05
34.0147027033899, 0.0009005100780692197, 7.313292082957758e-05
33.015148038438355, 0.0009754238832521784, 7.694671286359368e-05
32.01562118716424, 0.0010543566373417764, 8.119422477514488e-05
31.016124838541646, 0.0011377568908646379, 8.592741102112697e-05
30.01666203960727, 0.0012261459660490653, 9.120645983513851e-05
29.017236257093817, 0.0013200924824077315, 9.710336833816174e-05
28.0178514522438, 0.001420261369721748, 0.00010370266541774036
27.018512172212592, 0.0015273898153604336, 0.0001111060271229604
26.019223662515376, 0.0016423454760626328, 0.00011943453615467221
25.019992006393608, 0.001766106900014801, 0.00012883514359100787
24.020824298928627, 0.0018998346014804696, 0.00013948558520070114
23.021728866442675, 0.002044861230224801, 0.00015160422814687163
22.02271554554524, 0.002202782219217033, 0.00016545981953133097
21.02379604162864, 0.002375465277697377, 0.00018138780038270443
20.024984394500787, 0.002565173414242386, 0.00019980935300113506
19.026297590440446, 0.0027746121492088376, 0.00022126072482738025
18.027756377319946, 0.003007110618870933, 0.00024643136105001733
17.029386365926403, 0.003266744179062999, 0.00027622112747356105
16.0312195418814, 0.0035586285780099553, 0.0003118206984779068
15.033296378372908, 0.0038892011115566148, 0.0003548335596984216
14.035668847618199, 0.004266755109965714, 0.00040745894508075094
13.038404810405298, 0.00470208064991731, 0.0004727800947601987
12.041594578792296, 0.005209564365647413, 0.0005552263160603359
11.045361017187261, 0.005808733658587098, 0.0006613465281873347
10.04987562112089, 0.006526863825110975, 0.0008011523293275396
9.055385138137417, 0.007403127544424047, 0.0009905701117356143
8.06225774829855, 0.00849593132723582, 0.0012561699443880611
7.0710678118654755, 0.009896115315238374, 0.0016449063635828568
6.082762530298219, 0.011752733214853631, 0.0022457244779340193
5.0990195135927845, 0.014326512903156669, 0.0032414461672286197
4.123105625617661, 0.01810979952095218, 0.005042746266101774
3.1622776601683795, 0.024110954629785568, 0.008648455759041196
2.23606797749979, 0.03451917720772239, 0.016584767933669326
1.4142135623730951, 0.05377877578013666, 0.03544888395588516
1.0, 0.08465146966819805, 0.10492062391501311
1.4142135623730951, 0.05377834448954935, 0.035449189025801416
2.23606797749979, 0.03451831365816224, 0.016585155106216273
3.1622776601683795, 0.024109656913622712, 0.008648868705332846
4.123105625617661, 0.018108064722511683, 0.005043171828215732
5.0990195135927845, 0.014324337185964967, 0.003241880588405659
6.082762530298219, 0.01175011168417551, 0.0022461667522873942
7.0710678118654755, 0.009893042162894985, 0.0016453565347863042
8.06225774829855, 0.008492399625751476, 0.0012566285022250435
9.055385138137417, 0.0073991294485208645, 0.0009910377993351549
10.04987562112089, 0.006522390297860823, 0.0008016300147342482
11.045361017187261, 0.005803774728317751, 0.0006618351883141186
12.041594578792296, 0.0052041087846022935, 0.0005557269837169167
13.038404810405298, 0.004696116204924725, 0.0004732938771839533
14.035668847618199, 0.004260268214193829, 0.00040798698944829575
15.033296378372908, 0.0038821771668955452, 0.00035537708075405143
16.0312195418814, 0.0035510515005641365, 0.00031238095054671183
17.029386365926403, 0.003258596810768927, 0.0002767994349079487
18.027756377319946, 0.002998374187384627, 0.0002470290936040255
19.026297590440446, 0.0027652667258214404, 0.0002218793290190165
20.024984394500787, 0.002555197308785427, 0.00020045032998259715
21.02379604162864, 0.0023648355393133405, 0.0001820527375801974
22.02271554554524, 0.0021914739668055573, 0.00016615037086874785
23.021728866442675, 0.0020328481920613905, 0.00015232214577590823
24.020824298928627, 0.001887088381544674, 0.0001402327022198691
25.019992006393608, 0.0017525975518087366, 0.0001296134058861762
26.019223662515376, 0.0016280407048744107, 0.00012024598790337636
27.018512172212592, 0.001512255580890275, 0.00011195284289763045
28.0178514522438, 0.0014042610239102717, 0.00010458713887469064
29.017236257093817, 0.0013031873945980462, 9.802794485244055e-05
30.01666203960727, 0.0012082945954101736, 9.217372888270873e-05
31.016124838541646, 0.0011189154267585689, 8.694013974243543e-05
32.01562118716424, 0.0010344780045442245, 8.225535468834207e-05
33.015148038438355, 0.0009544583888944178, 7.805939491098712e-05
34.0147027033899, 0.0008784043467297258, 7.430051722552085e-05
35.014282800023196, 0.000805895179593553, 7.093545748145155e-05
36.013886210738214, 0.0007365649857762457, 6.79264270425254e-05
37.013511046643494, 0.0006700684852205187, 6.524194181258672e-05
38.01315561749642, 0.0006061026155945637, 6.285417653945496e-05
39.01281840626232, 0.0005443776427478854, 6.07401779570614e-05
40.01249804748511, 0.0004846363256534924, 5.887943489876795e-05
41.012193308819754, 0.0004266298831162733, 5.7255352287184884e-05
42.01190307520001, 0.000370134207724981, 5.585295453891807e-05
43.01162633521314, 0.0003149304235781621, 5.466054216221938e-05
44.01136216933077, 0.0002608177851439521, 5.366748089264787e-05
45.0111097397076, 0.0002075986553538784, 5.286598951487894e-05
46.010868281309364, 0.0001550878276310341, 5.22489884932595e-05
47.01063709417264, 0.00010310180587920873, 5.1811984312998455e-05
48.010415536631214, 5.146435712070556e-05, 5.155096498129692e-05
49.0, 4.8780693777112694e-05, 4.8860839588625975e-05
48.0, 9.772167743309722e-05, 4.910239544693239e-05
47.0, 0.00014698547773371378, 4.950670170455562e-05
46.0, 0.00019673506538036445, 5.00773755042287e-05
45.0, 0.0002471402016144987, 5.081834518166087e-05
44.0, 0.0002983717140692773, 5.173594067386552e-05
43.0, 0.00035061202417646447, 5.283699179752253e-05
42.0, 0.00040404561957483123, 5.413095551270328e-05
41.0, 0.00045887383601987426, 5.562809897094454e-05
40.0, 0.0005153016958957996, 5.7341672464749845e-05
39.0, 0.000573557035988401, 5.928620694039788e-05
38.0, 0.0006338739410416568, 6.147975239157161e-05
37.0, 0.0006965163482706424, 6.394233279720264e-05
36.0, 0.0007617583908272877, 6.669828663031874e-05
35.0, 0.0008299126832726073, 6.977494328576256e-05
34.0, 0.0009013080179472051, 7.320512974546364e-05
33.0, 0.0009763226637050668, 7.702616750137275e-05
32.0, 0.001055360056194876, 8.128265536484192e-05
31.0, 0.0011388876621339073, 8.602594576936719e-05
30.0, 0.0012274116222738415, 9.13173935601915e-05
29.0, 0.0013215221131669176, 9.722857674561636e-05
28.0, 0.0014218684317248702, 0.00010384534493879174
27.0, 0.001529212453775324, 0.00011126924493445492
26.0, 0.0016444065698729463, 0.00011962297191969319
25.0, 0.0017684580461800026, 0.00012905383443090565
24.0, 0.0019025138902948335, 0.00013974173887012256
23.0, 0.0020479411810663665, 0.0001519062793438068
22.0, 0.002206326114204635, 0.00016581947162895366
21.0, 0.002379579799930362, 0.00018181964375459746
20.0, 0.002569965089850523, 0.00020033350453328315
19.0, 0.0027802465115781263, 0.00022190359840468552
18.0, 0.0030137720053915453, 0.00024722983240763323
17.0, 0.0032747059127125684, 0.0002772259857862757
16.0, 0.003568223732066483, 0.00031310489016829403
15.0, 0.0039009154678399027, 0.0003565027529628
14.0, 0.004281229033114941, 0.00040967177930730664
13.0, 0.004720258842255071, 0.0004757806449698973
12.0, 0.005232790159610442, 0.0005594052052585272
11.0, 0.0058390691098681525, 0.0006673548291382184
10.0, 0.006567499695046618, 0.0008101348114825229
9.0, 0.007459338629306684, 0.0010046749176151107
8.0, 0.008576849445071949, 0.0012797879143925624
7.0, 0.010018914389975597, 0.0016880839998575775
6.0, 0.01195301739231953, 0.0023351187325948443
5.0, 0.014689151816713725, 0.003461838456039655
4.0, 0.018876694278164352, 0.005721783956069995
3.0, 0.026132719712833714, 0.011299985275171384
2.0, 0.04147666482033824, 0.02925937497926728
1.0, 0.08465146966819805, 0.10492062391501311
0.0, 0.251317912649478, 3.7360606248599434e-07
1.0, 0.08465103826507654, 0.10492105579467827
2.0, 0.04147580106100688, 0.029259808305768333
3.0, 0.026131421656702652, 0.011300421006886732
4.0, 0.018874959055373307, 0.005722223073841972
5.0, 0.014686975524962198, 0.0034622819342380465
6.0, 0.011950395212973447, 0.0023355675733927506
7.0, 0.010015840416346695, 0.0016885392046504704
8.0, 0.008573316855686134, 0.0012802505179063705
9.0, 0.00745533944796718, 0.0010051459598653396
10.0, 0.00656302502018447, 0.0008106153716573475
11.0, 0.005834108806839514, 0.0006678459982858092
12.0, 0.005227333144673195, 0.0005599081198967414
13.0, 0.004714292707647123, 0.0004762964606979193
14.0, 0.004274740383808692, 0.00041020170410674634
15.0, 0.0038938894800187723, 0.0003570480219407015
16.0, 0.003560644540394944, 0.0003136667985317239
17.0, 0.00326655610286394, 0.00027780586493836
18.0, 0.0030050330491281094, 0.00024782908260008256
19.0, 0.0027708981939743053, 0.00022252366642797476
20.0, 0.002559985988995467, 0.00020097591608021382
21.0, 0.002368946649424409, 0.00018248598297144312
22.0, 0.0021950143237631963, 0.00016651141325979476
23.0, 0.0020359241347280566, 0.00015262557044337557
24.0, 0.0018897635036040597, 0.0001404902308454973
25.0, 0.0017549440003119068, 0.00012983346726151742
26.0, 0.001630096900381146, 0.00012043580627307398
27.0, 0.0015140727204853, 0.00011211744929798799
28.0, 0.0014058623332240026, 0.0001047312280637157
29.0, 0.0013046105918093451, 9.815457817347223e-05
30.0, 0.0012095534976237414, 9.228611674986655e-05
31.0, 0.0011200386697149836, 8.704015260552112e-05
32.0, 0.0010354734919228025, 8.234530045430741e-05
33.0, 0.000955348354041714, 7.814039739041e-05
34.0, 0.000879192965903834, 7.437431904526482e-05
35.0, 0.0008065999663089544, 7.100269951321177e-05
36.0, 0.0007371877971769879, 6.798848905308076e-05
37.0, 0.0006706231971438331, 6.529914406712649e-05
38.0, 0.0006065896956850788, 6.290766130976511e-05
39.0, 0.0005448080383490298, 6.079004839970512e-05
40.0, 0.00048500973979465187, 5.892667575570741e-05
41.0, 0.0004269548051923822, 5.729991802767444e-05
42.0, 0.0003704100003485691, 5.589572495722164e-05
43.0, 0.0003151634314095899, 5.4701370147030516e-05
44.0, 0.00026100731740692654, 5.370717712037223e-05
45.0, 0.0002077491178539116, 5.290433934944073e-05
46.0, 0.00015519866520434877, 5.2286759083551604e-05
47.0, 0.00010317561479528849, 5.1848919667984835e-05
48.0, 5.1500832648791744e-05, 5.1587808250177066e-05
49.01020301937138, 4.8734093640734027e-05, 4.88144178337956e-05
48.010415536631214, 9.762868217469147e-05, 4.9055494464018386e-05
47.01063709417264, 0.00014684446734895823, 4.945966937303851e-05
46.010868281309364, 0.00019654663192306894, 5.0029540337458525e-05
45.0111097397076, 0.0002469010666307907, 5.077002768560636e-05
44.01136216933077, 0.000298082785203249, 5.168644010259243e-05
43.01162633521314, 0.00035026828252629054, 5.27865804495928e-05
42.01190307520001, 0.00040364816056485877, 5.407888463003912e-05
41.012193308819754, 0.0004584157635901373, 5.557456728367512e-05
40.01249804748511, 0.0005147840942686347, 5.728585842159741e-05
39.01281840626232, 0.0005729709211759103, 5.922820256450417e-05
38.01315561749642, 0.0006332200912546029, 6.141862846502747e-05
37.013511046643494, 0.0006957833752923478, 6.387802863082075e-05
36.013886210738214, 0.0007609463364969921, 6.662971390818383e-05
35.014282800023196, 0.0008290072828067718, 6.970182149701522e-05
34.0147027033899, 0.0009003079469638879, 7.312613287026011e-05
33.015148038438355, 0.0009752100707919817, 7.694069324109112e-05
32.01562118716424, 0.001054131317047814, 8.118901621056895e-05
31.016124838541646, 0.0011375202563027255, 8.592305707577668e-05
30.01666203960727, 0.0012258982137750302, 9.120300574857803e-05
29.017236257093817, 0.0013198338300936655, 9.710086120066036e-05
28.0178514522438, 0.0014199920374077977, 0.0001037011549763582
27.018512172212592, 0.0015271100451666295, 0.00011110556622734275
26.019223662515376, 0.0016420555118120653, 0.00011943518156602144
25.019992006393608, 0.0017658070084413178, 0.0001288369567825679
24.020824298928627, 0.0018995250502951751, 0.0001394886332434414
23.021728866442675, 0.002044542310724564, 0.0001516085849992236
22.02271554554524, 0.002202454222873374, 0.00016546556714077068
21.02379604162864, 0.0023751285200661297, 0.00018139503069193098
20.024984394500787, 0.002564828210161202, 0.0001998181695234364
19.026297590440446, 0.002774258837904507, 0.00022127124576917166
18.027756377319946, 0.0030067495378588963, 0.00024644372184962527
17.029386365926403, 0.003266375690345694, 0.00027623548578521766
16.0312195418814, 0.00355825304077881, 0.0003118372386496473
15.033296378372908, 0.0038888189093723817, 0.00035485250110625784
14.035668847618199, 0.004266366622370288, 0.00040748055062421327
13.038404810405298, 0.004701686280485212, 0.00047280468578443077
12.041594578792296, 0.0052091645126214284, 0.0005552542896980294
11.045361017187261, 0.005808328743688829, 0.0006613783866882038
10.04987562112089, 0.006526454263320507, 0.0008011887188013925
9.055385138137417, 0.007402713773436723, 0.0009906118874847976
8.06225774829855, 0.008495513776511865, 0.0012562182689839648
7.0710678118654755, 0.009895694435992678, 0.0016449628795624132
6.082762530298219, 0.011752309448506328, 0.0022457916063974817
5.0990195135927845, 0.014326086711742564, 0.0032415276914869832
4.123105625617661, 0.018109371355107637, 0.005042848542495103
3.1622776601683795, 0.024110524959464294, 0.008648590577666381
2.23606797749979, 0.03451874648985741, 0.016584960046749208
1.4142135623730951, 0.05377834448954936, 0.03544918902580142
1.0, 0.08465103826507656, 0.10492105579467827
1.4142135623730951, 0.05377791345043785, 0.035449493737337634
2.23606797749979, 0.03451788344339855, 0.016585346764536584
3.1622776601683795, 0.024109227998295166, 0.008649003039396553
4.123105625617661, 0.018107637563999055, 0.005043273606242841
5.0990195135927845, 0.014323912254748246, 0.0032419616056184306
6.082762530298219, 0.011749689431622731, 0.00224623336703865
7.0710678118654755, 0.009892623051815312, 0.0016454125311995132
8.06225774829855, 0.00849198409856573, 0.0012566763017254825
9.055385138137417, 0.007398717957445376, 0.0009910790444917022
10.04987562112089, 0.006521983273601676, 0.0008016658680401454
11.045361017187261, 0.005803372609771958, 0.0006618665048801749
12.041594578792296, 0.005203711988210074, 0.0005557544094474418
13.038404810405298, 0.004695725153775702, 0.000473317914066684
14.035668847618199, 0.004259883308167099, 0.0004080080343776482
15.033296378372908, 0.0038817988110589523, 0.00035539545480824266
16.0312195418814, 0.003550680076226575, 0.0003123969164047706
17.029386365926403, 0.0032582327030613663, 0.0002768132117172991
18.027756377319946, 0.002998017757343149, 0.0002470408655500402
19.026297590440446, 0.002764918337039688, 0.00022188925360515515
20.024984394500787, 0.0025548573006404377, 0.0002004585425826083
21.02379604162864, 0.0023645042525805558, 0.00018205935636969605
22.02271554554524, 0.0021911517181326893, 0.0001661554994390112
23.021728866442675, 0.0020325352984391512, 0.00015232587620619677
24.020824298928627, 0.0018867851361268296, 0.00014023511672838922
25.019992006393608, 0.0017523042471343806, 0.0001296145787884365
26.019223662515376, 0.001627757610125111, 0.00012024598678938877
27.018512172212592, 0.0015119829637630514, 0.00011195172987602394
28.0178514522438, 0.0014039991293954333, 0.00010458497153289664
29.017236257093817, 0.0013029364654061177, 9.80247770130892e-05
30.01666203960727, 0.0012080548523467158, 9.216961148420009e-05
31.016124838541646, 0.00111868708761311, 8.693512124094957e-05
32.01562118716424, 0.0010342612661311155, 8.224948193010916e-05
33.015148038438355, 0.0009542534443174063, 7.80527132594616e-05
34.0147027033899, 0.0008782113691507504, 7.429307145709084e-05
35.014282800023196, 0.0008057143377928996, 7.092729168420222e-05
36.013886210738214, 0.0007363964297041783, 6.791758554175681e-05
37.013511046643494, 0.0006699123597799476, 6.523246886648942e-05
38.01315561749642, 0.0006059590480235359, 6.284411728428374e-05
39.01281840626232, 0.0005442467545593389, 6.0729577912323635e-05
40.01249804748511, 0.00048451822188989646, 5.8868340912433015e-05
41.012193308819754, 0.00042652466238926275, 5.7243811857546055e-05
42.01190307520001, 0.00037004195337683873, 5.5841016737590293e-05
43.01162633521314, 0.0003148512117728598, 5.4648256781493735e-05
44.01136216933077, 0.00026075167796368854, 5.365489932822847e-05
45.0111097397076, 0.00020754570690221884, 5.2853163755729155e-05
46.010868281309364, 0.00015504807908634026, 5.22359719560596e-05
47.01063709417264, 0.00010307528958008652, 5.1798830704286095e-05
48.010415536631214, 5.1451093591864096e-05, 5.153772908888035e-05
49.040799340956916, 4.860806561351028e-05, 4.868788767505696e-05
48.041648597857254, 9.737521076683595e-05, 4.892846308542968e-05
47.042533945356304, 0.00014646272813617276, 4.933111050729611e-05
46.04345773288535, 0.00019603231841376214, 4.989940628486957e-05
45.044422518220834, 0.00024625239915232374, 5.063722392757999e-05
44.04543109109048, 0.00029729237744273885, 5.155081713131583e-05
43.04648650006177, 0.00034933312283777626, 5.264692202517693e-05
42.04759208325728, 0.00040255744236475984, 5.3934876028401894e-05
41.048751503547585, 0.00045716478769728763, 5.542480323940191e-05
40.049968789001575, 0.0005133580975748541, 5.712977744717637e-05
39.05124837953327, 0.0005713628254643658, 5.906411950994399e-05
38.05259518088089, 0.000631410371628192, 6.124562335407169e-05
37.05401462729781, 0.0006937615542034422, 6.369400690646436e-05
36.05551275463989, 0.0007586869352366084, 6.643323611112207e-05
35.05709628591621, 0.0008264949264731012, 6.949019111402722e-05
34.058772731852805, 0.0008975094350907351, 7.289714939180005e-05
33.06055050963308, 0.0009721029147176556, 7.669076203170659e-05
32.0624390837628, 0.001050671942602231, 8.091480053972547e-05
31.064449134018133, 0.0011336757302137907, 8.561959448135551e-05
30.066592756745816, 0.001221610539230364, 9.086522152869688e-05
29.068883707497267, 0.001315054515405209, 9.672165700191794e-05
28.071337695236398, 0.0014146423386251184, 0.00010327272063178528
27.073972741361768, 0.0015211178518527353, 0.00011061736942660643
26.076809620810597, 0.0016353111771316283, 0.00011887496286426776
25.079872407968907, 0.0017582016969801145, 0.0001281884730622585
24.08318915758459, 0.001890901361821449, 0.00013873210973646086
23.08679276123039, 0.0020347325838155506, 0.0001507178992053944
22.090722034374522, 0.0021912242457707808, 0.0001644076815522252
21.095023109728988, 0.0023622129131153765, 0.00018012591841091183
20.09975124224178, 0.0025498635002505375, 0.00019828014909699257
19.1049731745428, 0.0027568099521004447, 0.0002193859873317543
18.110770276274835, 0.0029862237651493793, 0.00024410483673770086
17.11724276862369, 0.0032420267888667925, 0.00027329433072344124
16.1245154965971, 0.003529055480482522, 0.0003080836194867076
15.132745950421556, 0.003853415995276198, 0.0003499810595990702
14.142135623730951, 0.004222850245354959, 0.00040103797739483215
13.152946437965905, 0.004647395501222982, 0.00046409711950057595
12.165525060596439, 0.005140207202570304, 0.0005431855392091493
11.180339887498949, 0.005718931561487614, 0.0006441475481683501
10.198039027185569, 0.0064076570787126395, 0.0007757020720077023
9.219544457292887, 0.007240130716375758, 0.0009512624816443687
8.246211251235321, 0.008264784388739255, 0.0011921841011952553
7.280109889280518, 0.009553196369512355, 0.001533756352773004
6.324555320336759, 0.0112141372524035, 0.0020366135754146357
5.385164807134504, 0.01341723561153082, 0.0028089655178164087
4.47213595499958, 0.016430052971457682, 0.004050288411102162
3.605551275463989, 0.020662355609490785, 0.006136880899983894
2.8284271247461903, 0.02664210776075037, 0.009797948970749653
2.23606797749979, 0.034518313658162235, 0.016585155106216273
2.0, 0.04147580106100687, 0.02925980830576834
2.23606797749979, 0.034517883443398546, 0.016585346764536584
2.8284271247461903, 0.026641246380911456, 0.0097982530260978
3.605551275463989, 0.020661061129648686, 0.0061372406711970705
4.47213595499958, 0.016428322530133224, 0.004050678165923706
5.385164807134504, 0.013415065317848522, 0.002809374137322405
6.324555320336759, 0.01121152230186849, 0.002037036148820447
7.280109889280518, 0.009550130872831346, 0.0015341907336072283
8.246211251235321, 0.008261261544598733, 0.0011926295169636498
9.219544457292887, 0.007236142572264533, 0.0009517188689896223
10.198039027185569, 0.006403194759627328, 0.000776169799981872
11.180339887498949, 0.005713984963208502, 0.0006446272312669064
12.165525060596439, 0.0051347652748457585, 0.00054367798162792
13.152946437965905, 0.00464144587404773, 0.0004646032382076354
14.142135623730951, 0.004216379564795208, 0.0004015588037486766
15.132745950421556, 0.0038464094833709187, 0.0003505176951961253
16.1245154965971, 0.0035214973214598485, 0.0003086372559620265
17.11724276862369, 0.003233899623326332, 0.0002738662179085297
18.110770276274835, 0.002977509123980532, 0.0002446963090925563
19.1049731745428, 0.002747487685597102, 0.00021999843803254397
20.09975124224178, 0.0025399122565638345, 0.00019891505913201247
21.095023109728988, 0.002351609502889026, 0.00018078483442910182
22.090722034374522, 0.0021799441614321455, 0.00016509224612376054
23.08679276123039, 0.0020227493001845924, 0.00015142983173133438
24.08318915758459, 0.0018781868919488043, 0.00013947323730966846
25.079872407968907, 0.0017447258289551813, 0.00012896071433302227
26.076809620810597, 0.001621042061493332, 0.00011968035935558436
27.073972741361768, 0.0015060211744766408, 0.0001114580725389685
28.071337695236398, 0.0013986819339335994, 0.00010415102350005314
29.068883707497267, 0.001298191474715602, 9.763998500214638e-05
30.066592756745816, 0.0012038038430386788, 9.18261649352723e-05
31.064449134018133, 0.0011148812906906858, 8.662590298894508e-05
32.0624390837628, 0.001030843247067555, 8.196941714335046e-05
33.06055050963308, 0.0009511900000180657, 7.779682223675237e-05
34.058772731852805, 0.000875459532952567, 7.405801692726806e-05
35.05709628591621, 0.0008032513662031889, 7.070946269961098e-05
36.05551275463989, 0.0007341897798444118, 6.771477985012567e-05
37.05401462729781, 0.0006679464261237054, 6.50419737365316e-05
38.05259518088089, 0.0006042090662106204, 6.266448927829619e-05
39.05124837953327, 0.0005427020520696257, 6.055870520695315e-05
40.049968789001575, 0.0004831600540615888, 5.870529592093749e-05
41.048751503547585, 0.00042534580607762, 5.708688954431391e-05
42.04759208325728, 0.00036902850402158204, 5.568964249616749e-05
43.04648650006177, 0.00031399839364086763, 5.450100072534095e-05
44.04543109109048, 0.00026004963824568454, 5.351142563161311e-05
45.044422518220834, 0.00020699144943585974, 5.271222403690564e-05
