x, y, Potential, x-field, y-field, z-field
 12, 2, 0.001655511526664229, -0.16679801091451368, -0.9859906936026516, 0.0008807292000324259
 12, 3, 0.0024845972014402194, -0.24578629689723655, -0.9693231734323203, 0.0012968055519130637
 12, 4, 0.0033152599539022173, -0.31998786441444604, -0.9474201403749163, 0.0016864873127813112
 12, 5, 0.00414799403594092, -0.3885286558597944, -0.9214343720298371, 0.0020449004281521536
 12, 6, 0.004983266591616166, -0.4509574076557449, -0.8925423250880001, 0.0023694739747040874
 12, 7, 0.005821510687521694, -0.5071881036918441, -0.8618312792180814, 0.002659630575186429
 12, 8, 0.0066631182236398315, -0.5574132967934852, -0.8302300353794909, 0.0029163181560462126
 12, 9, 0.0075084327099201225, -0.6020127212468831, -0.7984803155609183, 0.0031415153443773614
 12, 10, 0.008357741899039171, -0.6414729838790277, -0.7671383643581529, 0.0033377961643184617
 12, 11, 0.009211270272081254, -0.6763253137932964, -0.7365947080410775, 0.0035079920579751153
 12, 12, 0.010069171381293953, -0.7071020581580367, -0.7071020581580367, 0.0036549551757772804
 12, 13, 0.010931520062693736, -0.7343092469871453, -0.6788045600451016, 0.0037814086195257167
 12, 14, 0.011798304541190262, -0.7584113967985852, -0.651764545040375, 0.003889863022258369
 12, 15, 0.012669418462121088, -0.7798248467518373, -0.6259851016192459, 0.003982579467581472
 12, 16, 0.013544652895675179, -0.7989165951005652, -0.6014281152258326, 0.004061562362216032
 12, 17, 0.014423688374638869, -0.8160063943491317, -0.5780281301891975, 0.0041285701289393555
 12, 18, 0.01530608704118587, -0.8313705648335087, -0.5557026800100604, 0.004185135368068977
 12, 19, 0.016191284994961655, -0.8452465315708172, -0.5343597908312331, 0.004232589078170329
 12, 20, 0.017078584952323117, -0.8578374797835066, -0.513903305654856, 0.004272085637465347
 12, 21, 0.017967149345040897, -0.8693167884026008, -0.4942365745172806, 0.004304626675131482
 12, 22, 0.018855994005709163, -0.8798320707583197, -0.4752649460944868, 0.004331082882124889
 12, 23, 0.019743982606070846, -0.8895087561092532, -0.45689739662607454, 0.0043522133776608
 12, 24, 0.020629822032859547, -0.8984532065766302, -0.4390475489109337, 0.004368682578595741
 12, 25, 0.021512058902840123, -0.906755397105295, -0.42163426806285537, 0.004381074699096692
 12, 26, 0.02238907743360437, -0.914491201924115, -0.4045819698501981, 0.004389906094782398
 12, 27, 0.023259098898299416, -0.921724336614305, -0.38782073910473003, 0.00439563569695218
 12, 28, 0.024120182899645227, -0.9285080047593366, -0.3712863272015158, 0.0043986737825068584
 12, 29, 0.024970230700026897, -0.9348862949905834, -0.35492007665457415, 0.0043993893088884175
 12, 30, 0.025806990838738157, -0.9408953697007107, -0.3386688055478977, 0.0043981160197706795
 12, 31, 0.02662806725319843, -0.9465644817146072, -0.3224846733519218, 0.00439515750132624
 12, 32, 0.02743093009681654, -0.9519168502944981, -0.3063250415437408, 0.0043907913440839556
 12, 33, 0.028212929410940894, -0.9569704232588683, -0.2901523365276788, 0.004385272542375703
 12, 34, 0.028971311761111677, -0.9617385478085588, -0.27393391803906986, 0.004378836243631582
 12, 35, 0.02970323988812632, -0.9662305688879411, -0.2576419530784881, 0.004371699942571093
 12, 36, 0.030405815352321917, -0.9704523705322863, -0.2412532931654708, 0.0043640652013497636
 12, 37, 0.031076104065752036, -0.9744068726159385, -0.22474935111450062, 0.0043561189649713745
 12, 38, 0.031711164513208025, -0.9780944926703375, -0.20811597248568692, 0.004348034532040204
 12, 39, 0.03230807836184946, -0.9815135799453594, -0.19134329626056476, 0.004339972233381219
 12, 40, 0.03286398305406188, -0.9846608266138136, -0.17442559908523067, 0.004332079865354945
 12, 41, 0.033376105873470494, -0.9875316589542903, -0.15736111757347357, 0.00432449291995131
 12, 42, 0.03384179887500331, -0.9901206094937594, -0.1401518436454706, 0.004317334650236706
 12, 43, 0.03425857398226656, -0.9924216694631257, -0.12280328866741148, 0.00431071600674079
 12, 44, 0.034624137485231694, -0.9944286195407226, -0.10532421322183519, 0.004304735477844091
 12, 45, 0.03493642312409177, -0.9961353357598846, -0.08772632063430628, 0.004299478864828664
 12, 46, 0.03519362292619026, -0.9975360666664826, -0.0700239138522015, 0.004295019019978397
 12, 47, 0.03539421497603194, -0.9986256773538429, -0.05223351684460551, 0.004291415573290744
 12, 48, 0.03553698734577848, -0.9993998558876485, -0.034373463285234315, 0.00428871467067272
 12, 49, 0.035621057495513225, -0.9998552778580526, -0.016463456802034083, 0.004286948742871136
 12, 50, 0.03564588656690448, -0.9999897253369792, 0.001475891565330987, 0.004286136320748361
 12, 51, 0.035611288136411866, -0.9998021573318554, 0.019423541952278987, 0.004286281908121738
 12, 52, 0.035517431158520026, -0.9992927298501131, 0.037358512770704774, 0.004287375918907079
 12, 53, 0.03536483700763492, -0.9984627648432667, 0.0552603683919659, 0.004289394680338836
 12, 54, 0.03515437071015791, -0.9973146684964438, 0.07310969948134503, 0.004292300499237225
 12, 55, 0.03488722663640666, -0.9958518004764191, 0.09088858846340835, 0.004296041783291875
 12, 56, 0.034564909086393016, -0.9940782967593287, 0.10858105338503944, 0.004300553204767111
 12, 57, 0.03418920834599082, -0.9919988494492192, 0.12617346455433892, 0.004305755889518821
 12, 58, 0.03376217290437639, -0.9896184475065787, 0.14365492969488247, 0.004311557610369301
 12, 59, 0.03328607860551644, -0.986942082487003, 0.1610176448779218, 0.004317852960106423
 12, 60, 0.03276339555388103, -0.9839744232188854, 0.17825721008633827, 0.004324523476274352
 12, 61, 0.03219675360767871, -0.9807194628189645, 0.19537290983052694, 0.004331437686798908
 12, 62, 0.03158890727397083, -0.9771801405646307, 0.2123679606923749, 0.00433845104277651
 12, 63, 0.03094270077289667, -0.9733579399318544, 0.22924972894401577, 0.004345405701648784
 12, 64, 0.030261033967996984, -0.9692524625925071, 0.2460299224114236, 0.004352130120914246
 12, 65, 0.029546829772013034, -0.9648609763693287, 0.26272476147896123, 0.00435843841858792
 12, 66, 0.02880300353852712, -0.9601779330898298, 0.27935513451781735, 0.004364129452071556
 12, 67, 0.02803243484514581, -0.9551944499707729, 0.2959467430302272, 0.00436898556115931
 12, 68, 0.027237941968809742, -0.9498977455983261, 0.31253024138754004, 0.004372770913685169
 12, 69, 0.02642225925265807, -0.9442705187269137, 0.32914137514303965, 0.004375229383024641
 12, 70, 0.025588017470182443, -0.938290254970307, 0.3458211204295894, 0.004376081875350312
 12, 71, 0.024737727208714436, -0.9319284429607361, 0.3626158247711137, 0.004375023010602817
 12, 72, 0.023873765222222204, -0.9251496776642849, 0.37957734654185243, 0.004371717044393707
 12, 73, 0.02299836364372871, -0.91791062423714, 0.39676318600010263, 0.004365792898435765
 12, 74, 0.02211360190048437, -0.9101588111016535, 0.4142365948771384, 0.004356838144603371
 12, 75, 0.021221401139840432, -0.9018312159112515, 0.43206664331818406, 0.0043443917630277915
 12, 76, 0.020323520949670094, -0.8928526030084649, 0.4503282117251623, 0.004327935469221183
 12, 77, 0.019421558142982066, -0.8831335663720086, 0.4691018596238907, 0.004306883381812145
 12, 78, 0.018516947370717116, -0.872568228842071, 0.48847350259529315, 0.004280569786531871
 12, 79, 0.017610963328203437, -0.8610315482545052, 0.5085337996750459, 0.004248234752202145
 12, 80, 0.01670472432798386, -0.848376186757569, 0.529377115107473, 0.00420900738602676
 12, 81, 0.01579919702340832, -0.8344289154865374, 0.5510998672653383, 0.00416188660193728
 12, 82, 0.014895202082319115, -0.818986559940182, 0.5737980112418489, 0.0041057194553456335
 12, 83, 0.013993420627296445, -0.8018115525252878, 0.5975633182205039, 0.004039177427233271
 12, 84, 0.013094401277382876, -0.7826272635213802, 0.6224780148713629, 0.003960731604563042
 12, 85, 0.012198567645223628, -0.761113452160151, 0.6486072360477165, 0.0038686286199519776
 12, 86, 0.01130622616254773, -0.7369024442179134, 0.6759886415892916, 0.0037608706344794667
 12, 87, 0.010417574125406316, -0.7095770342274895, 0.7046184909462458, 0.0036352047473763413
 12, 88, 0.009532707868230995, -0.6786716570705257, 0.7344335285510768, 0.0034891301439787187
 12, 89, 0.008651630992329216, -0.6436790769066465, 0.765288327353715, 0.0033199350536729823
 12, 90, 0.007774262589732201, -0.6040656338776569, 0.7969284445413316, 0.0031247798191844462
 12, 91, 0.006900445417259447, -0.5592987645996691, 0.8289610829284808, 0.002900845967062079
 12, 92, 0.006029953988221115, -0.50889063568674, 0.8608271149657809, 0.002645571778674176
 12, 93, 0.005162502560346027, -0.4524605723227755, 0.8917812933102753, 0.0023569885869753056
 12, 94, 0.004297753008327649, -0.3898155894707471, 0.9208906929835284, 0.002034153851290016
 12, 95, 0.0034353225778720638, -0.3210420237286473, 0.94706346382576, 0.0016776431586709006
 12, 96, 0.0025747915253710317, -0.24659243473849507, 0.9691184174231006, 0.0012900159246869933
 12, 97, 0.0017157106533745824, -0.16734329046810834, 0.9858982987831194, 0.000876123197488054
 12, 98, 0.0008576087569652937, -0.08459575887390078, 0.9964152554206392, 0.00044310898319534605
 13, 1, 0.0008976376655092661, -0.0779905791514189, -0.9969539967432086, 0.00044490602247947164
 13, 2, 0.001795885450535189, -0.15450902520545495, -0.9879909842815384, 0.0008809701793881751
 13, 3, 0.0026953462704856998, -0.2282207289497328, -0.9736085499071411, 0.001300163592254508
 13, 4, 0.0035966085994449974, -0.29803746064323183, -0.9545526679692291, 0.0016959145499998972
 13, 5, 0.004500239167562922, -0.3631791141213289, -0.9317170563728937, 0.002063475194102177
 13, 6, 0.005406775562410716, -0.42318494169959747, -0.9060401454484667, 0.002399990506168317
 13, 7, 0.006316718706185722, -0.4778838040041575, -0.8784188957976775, 0.002704325443618138
 13, 8, 0.007230525184088303, -0.527339492103723, -0.8496494565757113, 0.002976744595350381
 13, 9, 0.008148599403621871, -0.5717871574640143, -0.8203956896325884, 0.0032185387200202925
 13, 10, 0.009071285570061214, -0.6115728110395087, -0.7911807128889184, 0.0034316686635055558
 13, 11, 0.009998859469986906, -0.6471026479038067, -0.7623943007233343, 0.003618466589631732
 13, 12, 0.010931520062693736, -0.6788045600451023, -0.7343092469871446, 0.0037814086195250354
 13, 13, 0.011869380888551915, -0.7071013401257394, -0.7071013401257388, 0.003922956126127007
 13, 14, 0.0128124613141329, -0.7323936568397822, -0.6808694189920406, 0.0040454545223774785
 13, 15, 0.013760677646199712, -0.7550504697240358, -0.6556535340698678, 0.004151075909425776
 13, 16, 0.014713834160579337, -0.7754047054694867, -0.6314503542872132, 0.0042417928204243555
 13, 17, 0.015671614107529513, -0.7937524129937223, -0.6082256570443718, 0.0043193725916472305
 13, 18, 0.016633570772488386, -0.8103540563000333, -0.5859241178182711, 0.004385384471538398
 13, 19, 0.01759911869000229, -0.8254369979487348, -0.5644767825487867, 0.004441213882496796
 13, 20, 0.018567525129037737, -0.8391985389509699, -0.5438066470352461, 0.00448808008402946
 13, 21, 0.019537901989578617, -0.8518091122298322, -0.5238327424824372, 0.004527054843244242
 13, 22, 0.020509198273051588, -0.863415389020798, -0.504473072408724, 0.004559080671171409
 13, 23, 0.021480193312238677, -0.8741431665852923, -0.4856466845340218, 0.0045849878244450856
 13, 24, 0.022449490969289318, -0.8840999760225978, -0.4672751027792664, 0.004605509686009088
 13, 25, 0.02341551503242152, -0.8933773925893235, -0.4492832937356178, 0.0046212963956541835
 13, 26, 0.024376506061890974, -0.9020530566004712, -0.4316003001243791, 0.004632926752346817
 13, 27, 0.025330519952594627, -0.9101924269760333, -0.41415964041782083, 0.004640918493089116
 13, 28, 0.026275428492845893, -0.9178502961265673, -0.3968995477790847, 0.004645737092282582
 13, 29, 0.027208922204816688, -0.9250720970167267, -0.3797631014805543, 0.004647803238735191
 13, 30, 0.028128515750146136, -0.9318950327748977, -0.36269828872103455, 0.004647499145271879
 13, 31, 0.029031556172447646, -0.9383490573095348, -0.34565802320551214, 0.00464517383584136
 13, 32, 0.02991523422509404, -0.9444577327705262, -0.3286001381001824, 0.0046411475411042855
 13, 33, 0.03077659899604486, -0.9502389867805925, -0.31148736434352603, 0.0046357153187390875
 13, 34, 0.03161257599020194, -0.955705789391246, -0.29428730026001915, 0.004629150000264234
 13, 35, 0.03241998876289931, -0.9608667668073791, -0.2769723746010702, 0.004621704553302318
 13, 36, 0.033195584115364773, -0.965726766122683, -0.25951980225151927, 0.0046136139367183495
 13, 37, 0.03393606076490355, -0.9702873826270881, -0.24191152969783458, 0.00460509651672461
 13, 38, 0.03463810129075985, -0.9745474586842848, -0.22413416582877216, 0.00459635510405037
 13, 39, 0.035298407033915305, -0.9785035607275285, -0.2061788926507859, 0.004587577666210844
 13, 40, 0.03591373549956221, -0.9821504385881472, -0.1880413500006433, 0.0045789377638877195
 13, 41, 0.03648093967998961, -0.9854814691679963, -0.16972148829790723, 0.004570594756805483
 13, 42, 0.0369970085896153, -0.988489084423087, -0.15122338377876182, 0.004562693821452781
 13, 43, 0.03745910819022352, -0.9911651817821906, -0.13255501146662196, 0.004555365820731447
 13, 44, 0.037864621790900416, -0.9935015135327442, -0.11372797232980136, 0.004548727063539551
 13, 45, 0.03821118894136612, -0.995490050422937, -0.09475717260143272, 0.004542878990294941
 13, 46, 0.03849674180629309, -0.9971233138076381, -0.0756604550204949, 0.0045379078181622965
 13, 47, 0.038719538017239215, -0.9983946701516467, -0.05645818370309907, 0.004533884177134706
 13, 48, 0.038878189051371595, -0.9992985816245654, -0.03717278635961084, 0.00453086276490136
 13, 49, 0.03897168328293048, -0.9998308068819236, -0.017828259513145074, 0.004528882044563461
 13, 50, 0.038999402992119916, -0.9999885469037252, 0.001550355878137941, 0.0045279640046382305
 13, 51, 0.03896113479149631, -0.9997705319013848, 0.02093751955854805, 0.00452811399567672
 13, 52, 0.038857073133825734, -0.9991770467260782, 0.04030774801678192, 0.00452932065194113
 13, 53, 0.03868781678738385, -0.9982098938118757, 0.05963617104747172, 0.004531555900624243
 13, 54, 0.03845435839288101, -0.9968722943463746, 0.0788990784470746, 0.0045347750547811904
 13, 55, 0.03815806743819985, -0.9951687299553091, 0.09807444698689276, 0.004538916980071137
 13, 56, 0.03780066719103595, -0.993104728596206, 0.11714243882295992, 0.0045439043195155135
 13, 57, 0.037384206304922694, -0.9906865994749525, 0.13608586393323766, 0.004549643755229152
 13, 58, 0.03691102595286548, -0.9879211225462428, 0.15489060091398918, 0.004556026281215044
 13, 59, 0.03638372343959356, -0.9848151984800753, 0.17354597239829228, 0.004562927457317831
 13, 60, 0.035805113295996734, -0.9813754648468965, 0.19204507335240736, 0.004570207610827939
 13, 61, 0.03517818686836624, -0.9776078836962986, 0.21038505243517985, 0.00457771194930443
 13, 62, 0.03450607138396545, -0.9735173047042064, 0.22856734835816395, 0.004585270545457424
 13, 63, 0.03379198940868062, -0.9691070066835482, 0.24659788466354224, 0.00459269815243878
 13, 64, 0.03303921951895456, -0.9643782185450642, 0.264487227466278, 0.004599793805117992
 13, 65, 0.03225105889655466, -0.9593296188115221, 0.2822507114273958, 0.0046063401598882385
 13, 66, 0.0314307884287475, -0.9539568105788413, 0.29990853949258367, 0.004612102521632743
 13, 67, 0.030581640765479173, -0.9482517664208494, 0.3174858617065611, 0.004616827501783519
 13, 68, 0.029706771655670556, -0.9422022351781899, 0.3350128376585879, 0.004620241245166795
 13, 69, 0.028809234762072207, -0.9357910998722835, 0.35252468577379154, 0.0046220471559363305
 13, 70, 0.02789196004236571, -0.9289956731506029, 0.3700617206559442, 0.0046219230434721564
 13, 71, 0.026957735686150234, -0.9217869137080081, 0.38766937688425196, 0.00461951759826359
 13, 72, 0.02600919351472635, -0.9141285440621519, 0.4053982138811744, 0.00461444609502448
 13, 73, 0.02504879768375494, -0.9059760469448448, 0.4233038914288292, 0.0046062852063698196
 13, 74, 0.02407883647763904, -0.8972755145280866, 0.44144709873813426, 0.004594566795809989
 13, 75, 0.023101416947913445, -0.8879623219709344, 0.45989341115119187, 0.004578770545417471
 13, 76, 0.022118462124629052, -0.8779595947778722, 0.4787130369014742, 0.0045583152635618575
 13, 77, 0.021131710518009605, -0.8671764389252191, 0.49798040099496893, 0.004532548716308694
 13, 78, 0.02014271762572376, -0.8555059048222458, 0.5177734931330258, 0.004500735839281834
 13, 79, 0.019152859167137323, -0.8428226628004762, 0.5381728804225594, 0.004462045226181829
 13, 80, 0.018163335778147334, -0.8289803818524599, 0.5592602520869605, 0.004415533872484548
 13, 81, 0.017175178917055157, -0.8138088290970363, 0.5811163213569593, 0.004360130303772521
 13, 82, 0.016189257751994535, -0.7971107512348363, 0.6038178587415061, 0.0042946164738318715
 13, 83, 0.015206286822477568, -0.7786586699297908, 0.6274335721935426, 0.004217609230336358
 13, 84, 0.014226834290644324, -0.7581918324474607, 0.6520184879284732, 0.0041275427834544555
 13, 85, 0.013251330620985484, -0.735413721674582, 0.6776064316570671, 0.0040226545609678204
 13, 86, 0.012280077550013792, -0.7099907617578173, 0.70420018502395, 0.003900978183594799
 13, 87, 0.01131325722911447, -0.6815531695967286, 0.731758933520568, 0.0037603491186042424
 13, 88, 0.010350941444267726, -0.6496992974379854, 0.7601827899945677, 0.0035984308612699027
 13, 89, 0.009393100835285068, -0.61400525484889, 0.7892945584538325, 0.0034127720579076753
 13, 90, 0.008439614054506614, -0.5740419945365592, 0.8188196032711746, 0.003200907265931615
 13, 91, 0.007490276820512707, -0.5294022007148956, 0.848365808616607, 0.0029605149072257837
 13, 92, 0.0065448108363116994, -0.4797389040752095, 0.8774071744261741, 0.0026896435069516758
 13, 93, 0.005602872553717211, -0.4248163202677676, 0.9052764197870552, 0.002387008941106747
 13, 94, 0.004664061776292383, -0.36457053991414373, 0.9311735119147861, 0.0020523486529860626
 13, 95, 0.003727930102400654, -0.29917329147691724, 0.9541973047519616, 0.0016867930992477429
 13, 96, 0.0027939892176562335, -0.2290867792396154, 0.9734051444552756, 0.001293184296112012
 13, 97, 0.001861719052506532, -0.15509351476347472, 0.9878994047312859, 0.000876247615085598
 13, 98, 0.0009305758258923944, -0.07828504078625056, 0.9969309186510875, 0.00044252298681155927
 14, 1, 0.0009679785185946637, -0.07253802406710286, -0.9973655486740942, 0.0004442774620843385
 14, 2, 0.0019366499262826772, -0.14388040949997666, -0.9895946907919032, 0.0008807488840314201
 14, 3, 0.0029066994413189167, -0.21293000264921494, -0.9770665883890031, 0.0013022387184140306
 14, 4, 0.0038787969003991726, -0.2787684583370003, -0.960356833365711, 0.001702716710482502
 14, 5, 0.004853588969000162, -0.3407060021065613, -0.9401675933748314, 0.0020776179489255383
 14, 6, 0.005831691235394076, -0.3982970290337996, -0.9172532917101771, 0.002423945068078096
 14, 7, 0.006813680153510922, -0.4513260749463307, -0.8923548988378893, 0.0027401813004350067
 14, 8, 0.007800084803332467, -0.4997735750819976, -0.8661508047244248, 0.003026074187805439
 14, 9, 0.008791378442045045, -0.543771878100887, -0.8392266503883852, 0.0032823565505619118
 14, 10, 0.009787969824855513, -0.5835602377974343, -0.8120622670277883, 0.0035104602961629158
 14, 11, 0.010790194281301168, -0.6194445330327794, -0.7850316488033995, 0.003712259799354851
 14, 12, 0.011798304541190264, -0.6517645450403753, -0.7584113967985848, 0.0038898630222570663
 14, 13, 0.012812461314132901, -0.6808694189920412, -0.7323936568397815, 0.004045454522378103
 14, 14, 0.013832723638105358, -0.7071006002274077, -0.7071006002274071, 0.004181185965788358
 14, 15, 0.014859039025772203, -0.7307809191008117, -0.6825985393827378, 0.00429910580539044
 14, 16, 0.015891233452496545, -0.7522083636390247, -0.6589106220300245, 0.004401118892637374
 14, 17, 0.016929001247199975, -0.7716532092281858, -0.6360276518028309, 0.004488967589382207
 14, 18, 0.01797189496655304, -0.7893574149423306, -0.6139169645019664, 0.004564227454108876
 14, 19, 0.019019315354389242, -0.8055354547268304, -0.5925295012943735, 0.004628312206385608
 14, 20, 0.02007050151166878, -0.8203759827023153, -0.571805317697862, 0.00468248413320219
 14, 21, 0.021124521427597187, -0.8340439186747565, -0.5516777945437101, 0.004727867282858054
 14, 22, 0.022180263049325327, -0.846682681513737, -0.5320768057335316, 0.004765461689023573
 14, 23, 0.02323642609555738, -0.8584164003901918, -0.5129310678972618, 0.004796157516226569
 14, 24, 0.024291514847719242, -0.8693520050538708, -0.49416986117427913, 0.0048207484697290375
 14, 25, 0.025343832180218635, -0.8795811441894624, -0.47572427489808367, 0.004839944116256822
 14, 26, 0.02639147511764045, -0.8891819119739284, -0.45752810012489004, 0.00485438095927043
 14, 27, 0.027432332230080424, -0.8982203823600168, -0.4395184638513396, 0.0048646322352351905
 14, 28, 0.028464083196569887, -0.9067519620971841, -0.42163627747503735, 0.004871216470279693
 14, 29, 0.029484200878758145, -0.9148225797537528, -0.40382655410459584, 0.004874604875925489
 14, 30, 0.030489956250544882, -0.9224697308793598, -0.3860386350696222, 0.004875227681322272
 14, 31, 0.03147842652186811, -0.9297234001961014, -0.36822635474028437, 0.004873479504619057
 14, 32, 0.03244650677396215, -0.9366068811520728, -0.3503481639285038, 0.004869723864154281
 14, 33, 0.033390925386783225, -0.943137511836708, -0.3323672251921049, 0.0048642969238813965
 14, 34, 0.03430826348489119, -0.949327344466841, -0.3142514878862136, 0.004857510559646199
 14, 35, 0.03519497855428695, -0.9551837635966935, -0.29597374648664093, 0.004849654824585018
 14, 36, 0.03604743228868856, -0.9607100659918038, -0.2775116823165193, 0.004840999884247634
 14, 37, 0.03686192260965106, -0.9659060127948843, -0.25884788617980037, 0.0048317974851884975
 14, 38, 0.037634719672253715, -0.9707683622348926, -0.2399698574403698, 0.004822282015074815
 14, 39, 0.0383621055197754, -0.9752913887157244, -0.2208699737239053, 0.00481267120785634
 14, 40, 0.03904041689152746, -0.9794673916988119, -0.2015454246314603, 0.004803166544120484
 14, 41, 0.039666090524216886, -0.9832871954067797, -0.1819981026272613, 0.004793953394252862
 14, 42, 0.04023571012689801, -0.9867406380808065, -0.16223444459099623, 0.004785200950198345
 14, 43, 0.04074605406207426, -0.9898170473952844, -0.1422652183930499, 0.004777061990281143
 14, 44, 0.04119414264097486, -0.9925056967547083, -0.12210525022905441, 0.0047696725202924705
 14, 45, 0.04157728384967958, -0.9947962356602819, -0.10177309028183378, 0.004763151332746732
 14, 46, 0.04189311627404718, -0.9966790862254946, -0.08129061647864853, 0.004757599524383504
 14, 47, 0.042139647993026164, -0.9981457973158594, -0.0606825785624454, 0.004753100009438965
 14, 48, 0.0423152902669283, -0.9991893477393332, -0.03997608725310009, 0.004749717062987062
 14, 49, 0.04241888496119343, -0.9998043904388122, -0.019200055774028883, 0.004747495924089058
 14, 50, 0.042449724814643736, -0.9999874307146874, 0.0016153967110135213, 0.004746462483171935
 14, 51, 0.042407565877636874, -0.9997369330691585, 0.022439568331157463, 0.004746623071643591
 14, 52, 0.04229263169942963, -0.9990533532096035, 0.04324181165306794, 0.004747964364628665
 14, 53, 0.04210560912184243, -0.9979390939368147, 0.06399217127949433, 0.004750453399955477
 14, 54, 0.04184763582229481, -0.9963983859141677, 0.08466200844005704, 0.004754037708838123
 14, 55, 0.04152028002706259, -0.9944370964967455, 0.10522459980295347, 0.004758645545804445
 14, 56, 0.041125513069513515, -0.992062471733617, 0.12565569906555774, 0.004764186198351444
 14, 57, 0.04066567568449535, -0.9892828182023977, 0.1459340517455669, 0.00477055035019657
 14, 58, 0.04014343909852781, -0.9861071323868388, 0.16604185584977152, 0.004777610466476563
 14, 59, 0.039561762089407766, -0.9825446857998711, 0.18596516357866258, 0.0047852211645756015
 14, 60, 0.03892384524585079, -0.9786045739633191, 0.20569422175793228, 0.00479321953066986
 14, 61, 0.03823308365942976, -0.974295236698088, 0.22522375110571377, 0.004801425339202845
 14, 62, 0.03749301923236974, -0.9696239560049117, 0.24455316659896734, 0.004809641130335688
 14, 63, 0.036707293693425666, -0.9645963361992583, 0.26368674297208206, 0.004817652098531938
 14, 64, 0.03587960328955423, -0.9592157689914768, 0.28263373067383807, 0.004825225743764029
 14, 65, 0.03501365597361805, -0.9534828839647831, 0.301408428361278, 0.004832111234669628
 14, 66, 0.03411313174807297, -0.9473949824840966, 0.32003021817963084, 0.004838038430610454
 14, 67, 0.033181646660821434, -0.9409454505422844, 0.3385235696382435, 0.004842716506141669
 14, 68, 0.03222272079019673, -0.9341231434782618, 0.35691801681812296, 0.004845832117284147
 14, 69, 0.031239750407774776, -0.9269117329333473, 0.37524811190125656, 0.004847047043420094
 14, 70, 0.030235984375068053, -0.9192890038923994, 0.3935533555348339, 0.004845995232436255
 14, 71, 0.029214504716120197, -0.9112260872336119, 0.41187810123551116, 0.004842279169124678
 14, 72, 0.028178211214048902, -0.9026866109560774, 0.43027142674622315, 0.004835465479236631
 14, 73, 0.027129809805845, -0.893625751283844, 0.4487869597576624, 0.004825079673921241
 14, 74, 0.026071804495379616, -0.8839891633563901, 0.46748263839071946, 0.004810599933618206
 14, 75, 0.02500649246801069, -0.8737117705354718, 0.4864203778999305, 0.004791449828573155
 14, 76, 0.02393596206935003, -0.8627163920142272, 0.5056656036922508, 0.0047669898789258315
 14, 77, 0.022862093303328855, -0.8509121912302035, 0.5252865963537952, 0.004736507875919714
 14, 78, 0.021786560508293806, -0.8381929338136703, 0.5453535762692918, 0.00469920792539955
 14, 79, 0.02071083688215028, -0.8244350553067246, 0.5659374329553333, 0.004654198247344691
 14, 80, 0.019636200546394353, -0.8094955583567971, 0.5871079769546844, 0.0046004778876858835
 14, 81, 0.018563741862311182, -0.7932097902957393, 0.6089315601210444, 0.004536922694963341
 14, 82, 0.017494371739010143, -0.7753892000720977, 0.6314678745170976, 0.004462271216687668
 14, 83, 0.016428830700926704, -0.7558192449843222, 0.6547657041336582, 0.004375111619580451
 14, 84, 0.01536769851082944, -0.7342577203995707, 0.6788573738695207, 0.00427387138359743
 14, 85, 0.014311404172352018, -0.7104339277648622, 0.7037516289083562, 0.004156812411668416
 14, 86, 0.013260236162971485, -0.6840492837309474, 0.7294247052702804, 0.004022035373091606
 14, 87, 0.012214352773709303, -0.6547802050823739, 0.755809450514645, 0.0038674985500563057
 14, 88, 0.01117379245533528, -0.6222843636339261, 0.7827825667878603, 0.003691058077116638
 14, 89, 0.010138484092328865, -0.586211646370526, 0.8101504315892809, 0.003490537961311624
 14, 90, 0.009108257145221909, -0.5462212863676991, 0.8376345585476944, 0.003263839062415129
 14, 91, 0.008082851619213516, -0.5020064944806671, 0.8648586155231222, 0.003009095322549488
 14, 92, 0.007061927832168219, -0.4533273028350379, 0.8913399640567041, 0.0027248815943782356
 14, 93, 0.006045075968380236, -0.40005098976884595, 0.9164897136490466, 0.002410468928468319
 14, 94, 0.005031825415927425, -0.3421972460633507, 0.9396258702160614, 0.0020661092343386206
 14, 95, 0.004021653895180982, -0.2799823115187922, 0.9600036655807427, 0.0016933127683561899
 14, 96, 0.0030139963942140777, -0.2138533302306275, 0.976864922064803, 0.0012950631631336576
 14, 97, 0.00200825393359307, -0.14450242308426353, 0.989504058867556, 0.000875903766843133
 14, 98, 0.0010038021884572327, -0.0728510337360981, 0.9973427353045109, 0.00044183582719445455
 15, 1, 0.0010384894917519131, -0.06778345653291228, -0.997699958038395, 0.0004435658189061734
 15, 2, 0.002077762427911168, -0.13458181501482566, -0.9909020942475829, 0.0008801608203204192
 15, 3, 0.003118594148632512, -0.19948226471723887, -0.9799005701789211, 0.0013033135874108849
 15, 4, 0.004161743738101813, -0.26170466981686336, -0.9651464916492911, 0.0017074697981680365
 15, 5, 0.005207945778704745, -0.3206415425892393, -0.9471983109653768, 0.0020882696977864578
 15, 6, 0.00625790196607878, -0.375874414148466, -0.9266673935044663, 0.0024426633386742543
 15, 7, 0.007312272542584425, -0.4271686388090362, -0.9041677318594971, 0.002768877405705978
 15, 8, 0.008371667510231749, -0.47445219829694013, -0.8802759280527342, 0.003066271693451781
 15, 9, 0.009436637588660387, -0.5177853490755452, -0.8555040673055853, 0.003335132128770317
