Distance, Potential, Field Magnitude
62.48199740725323, 0.00137603203019404, 0.0007025683597139807
61.84658438426491, 0.0015155557808525868, 0.0007712393098654401
61.220911460055866, 0.001655511526664228, 0.0008403267765173582
60.60528029800704, 0.001795885450535188, 0.0009097798631653083
60.0, 0.0019366499262826755, 0.0009795530133517743
59.405386961116584, 0.002077762427911167, 0.0010496015040012976
58.82176467941097, 0.0022191644771842453, 0.0011198783916319312
58.249463516842795, 0.002360780641304546, 0.0011903323480441676
57.688820407423826, 0.0025025175942420892, 0.0012609060665671153
57.14017850864661, 0.002644263256968926, 0.0013315350534615874
56.60388679233962, 0.0027858860335174766, 0.0014021466949008874
56.08029957123981, 0.0029272341613248093, 0.0014726595345479138
55.569775957799216, 0.0030681351956908017, 0.0015429827238156002
55.072679252057455, 0.003208395649291969, 0.0016130156237721316
54.589376255824725, 0.003347800808475537, 0.001682647548382576
54.120236510939236, 0.003486114748425419, 0.0017517576456591983
53.665631459994955, 0.003623080569155536, 0.0018202149176511848
53.225933528685054, 0.003758420873559222, 0.0018878783828212222
52.80151512977634, 0.0038918385073427753, 0.0019545973856962768
52.392747589718944, 0.0040230175785219875, 0.002020212059022917
52.0, 0.004151624771202086, 0.0020845539431758185
51.62363799656123, 0.0042773109645529205, 0.0021474467663725356
51.264022471905186, 0.004399713163217618, 0.002208707387417097
50.92150822589606, 0.004518456739871076, 0.002268146900295645
50.59644256269407, 0.004633157984328868, 0.002325571897045301
50.28916384272063, 0.004743426946593656, 0.00238078588198776
50.0, 0.004848870553655915, 0.0024335908267512072
49.72926703662542, 0.004949095971925562, 0.002483788851605215
49.47726750741192, 0.005043714179091599, 0.0025311840146291804
49.24428900898052, 0.0051323437012580795, 0.002575584186269087
49.03060268852505, 0.005214614463687907, 0.00261680298306783
48.83646178829912, 0.005290171696722063, 0.0026546617309480902
48.662100242385755, 0.005358679832757745, 0.002688991425553498
48.507731342539614, 0.005419826325879831, 0.002719634654976967
48.373546489791295, 0.00547332532313187, 0.002746447448873333
48.25971404805462, 0.005518921115722579, 0.00276930101759007
48.16637831516918, 0.00555639129986236, 0.0027880833456449153
48.093658625644196, 0.0055855495805001085, 0.0028027006056800035
48.041648597857254, 0.005606248156978769, 0.0028130783619284747
48.010415536631214, 0.005618379637443273, 0.002819162536189221
48.0, 0.005621878438510941, 0.0028209201142150734
48.010415536631214, 0.005616721637952062, 0.0028183395761264825
48.041648597857254, 0.005602929260545051, 0.0028114310407724077
48.093658625644196, 0.005580563990421659, 0.002800226120644988
48.16637831516918, 0.0055497303166180305, 0.0027847774907673226
48.25971404805462, 0.005510573131698754, 0.0027651581816589455
48.373546489791295, 0.005463275815738432, 0.0027414606127938515
48.507731342539614, 0.0054080578491837745, 0.0027137953886738767
48.662100242385755, 0.005345172007796979, 0.002682289884551344
48.83646178829912, 0.005274901200697903, 0.0026470866527967592
49.03060268852505, 0.005197555018272569, 0.002608341683816398
49.24428900898052, 0.005113466060293614, 0.002566222557229053
49.47726750741192, 0.0050229861159992945, 0.0025209065197107066
49.72926703662542, 0.004926482267190398, 0.002472578525558482
50.0, 0.0048243329827994275, 0.002421429274700778
50.28916384272063, 0.004716924269100987, 0.002367653280713086
50.59644256269407, 0.004604645934052052, 0.0023114469985377733
50.92150822589606, 0.004487888017491308, 0.002253007038215278
51.264022471905186, 0.00436703743141453, 0.002192528487184555
51.62363799656123, 0.004242474846599191, 0.002130203359770802
52.0, 0.004114571853777383, 0.002066219188508524
52.392747589718944, 0.003983688419621575, 0.0020007577680943786
52.80151512977634, 0.0038501706502434207, 0.0019339940591571992
53.225933528685054, 0.003714348867898602, 0.0018660952557856389
53.665631459994955, 0.003576536000281416, 0.0017972200179656819
54.120236510939236, 0.00343702627627761, 0.0017275178678396556
54.589376255824725, 0.0032960942173771565, 0.0016571287470922846
55.072679252057455, 0.0031539939101469378, 0.0015861827318956673
55.569775957799216, 0.0030109585422116586, 0.0015147999018321524
56.08029957123981, 0.0028672001820486646, 0.0014430903602509041
56.60388679233962, 0.0027229097815080244, 0.0013711544058983662
57.14017850864661, 0.0025782573792481707, 0.0012990828598813077
57.688820407423826, 0.002433392483146353, 0.001226957558884556
58.249463516842795, 0.0022884446101142683, 0.001154852036448765
58.82176467941097, 0.002143523962534869, 0.0010828324313903101
59.405386961116584, 0.001998722221651492, 0.0010109586903047827
60.0, 0.0018541134396053874, 0.000939286177124604
60.60528029800704, 0.0017097550133594807, 0.0008678678810661062
61.220911460055866, 0.0015656887253996268, 0.0007967575523922777
61.84658438426491, 0.0014219418378126792, 0.0007260143483383411
62.48199740725323, 0.0012785282280547944, 0.000655710055241098
63.12685640834652, 0.0011354495564026613, 0.0005859409239419918
63.7808748764079, 0.000992696456691483, 0.0005168482145150609
64.4437739428721, 0.0008502497434598028, 0.00044865618914207415
65.11528238439882, 0.0007080816300218903, 0.00038174749438612567
65.79513659838392, 0.0005661569532575139, 0.0003168248474226715
66.48308055437865, 0.00042443440203496067, 0.00025528692944551266
67.17886572427373, 0.0002828677471578161, 0.00020015307278321314
67.88225099390856, 0.00014140707154368013, 0.00015814664992119454
67.89698078707183, 0.00020507571858417349, 0.00021624426843207668
67.17886572427373, 0.00041024634562408097, 0.0002467529526191481
66.46803743153546, 0.0006156050686800701, 0.0002906176864353204
65.76473218982953, 0.0008212416315682208, 0.0003428111540330979
65.06919393998976, 0.001027240607828272, 0.00040016024995575205
64.38167441127949, 0.0012336796692266239, 0.0004608226642775243
63.702433234531945, 0.001440627848685347, 0.0005237289313299395
63.0317380372777, 0.0016481437979260194, 0.000588239389089092
62.369864518050704, 0.0018562740412401354, 0.0006539560636699423
61.71709649683789, 0.0020650512281446677, 0.0007206204473533906
61.07372593840988, 0.0022744923892488223, 0.0007880565209555931
60.440052945046304, 0.0024845972014402177, 0.0008561378045677528
59.81638571495272, 0.002695346270485698, 0.0009247675305858565
59.20304046246274, 0.002906699441318915, 0.0009938662304064272
58.60034129593445, 0.003118594148632509, 0.0010633636583200104
58.008620049092706, 0.0033309438228782823, 0.0011331933412019476
57.42821606144492, 0.003543636369366561, 0.0012032887723213905
56.859475903318, 0.003756532740797806, 0.0012735806702790552
56.302753041036986, 0.003969465626196182, 0.0013439949533481312
55.758407437802596, 0.0041822382817742944, 0.0014144512139619382
55.226805085936306, 0.0043946235316562506, 0.001484861559194321
54.70831746635972, 0.004606362968524593, 0.0015551297332708576
54.20332093147061, 0.004817166386025976, 0.001625150469934716
53.71219600798314, 0.005026711476049067, 0.0016948090430084423
53.23532661682466, 0.005234643824646685, 0.0017639809969083133
52.773099207835045, 0.005440577240277343, 0.0018325320476617016
52.32590180780452, 0.005644094447053165, 0.0019003181506517645
51.894122981316485, 0.005844748173671041, 0.00196718573479033
51.478150704935004, 0.006042062665553216, 0.0020329721046737316
51.07837115648854, 0.006235535643333873, 0.002097506012871646
50.695167422546305, 0.006424640725131207, 0.0021606084040728664
50.32891812864648, 0.006608830323009589, 0.0022220933315276114
49.9799959983992, 0.006787539015682782, 0.0022817690442057145
49.64876634922564, 0.006960187389912266, 0.0023394392404390905
49.33558553417604, 0.007126186332355511, 0.002394904480636679
49.040799340956916, 0.007284941742027943, 0.00244796374806029
48.76474136094644, 0.007435859621341835, 0.0024984161427523393
48.507731342539614, 0.007578351491227526, 0.002546062689650687
48.27007354458868, 0.007711840063542275, 0.0025907082378668067
48.05205510693585, 0.007835765092295664, 0.0026321634242113027
47.853944456021594, 0.007949589314667306, 0.0026702466705048333
47.67598976424087, 0.008052804383873794, 0.0027047861811949838
47.51841748206689, 0.008144936689153098, 0.002735621905487594
47.38143096192854, 0.00822555295392867, 0.002762607426755363
47.265209192385896, 0.00829426550196942, 0.0027856117415434515
47.16990566028302, 0.008350737083351843, 0.0028045208911508268
47.095647357266465, 0.008394685157403256, 0.002819239410583342
47.042533945356304, 0.008425885538561587, 0.002829691562653932
47.01063709417264, 0.008444175323069358, 0.00283582232909618
47.0, 0.008449455029311544, 0.0028375981356529344
47.01063709417264, 0.008441689901942034, 0.0028350072940421718
47.042533945356304, 0.008420910349126204, 0.0028280601502825254
47.095647357266465, 0.008387211502560474, 0.0028167889358402397
47.16990566028302, 0.008340751910654504, 0.0028012473251741755
47.265209192385896, 0.008281751395595624, 0.002781509710235447
47.38143096192854, 0.008210488124198617, 0.002757670209059517
47.51841748206689, 0.008127294959780623, 0.002729841431531009
47.67598976424087, 0.008032555177194678, 0.002698153030499449
47.853944456021594, 0.007926697635140076, 0.0026627500705186293
48.05205510693585, 0.007810191508626934, 0.0026237912494665623
48.27007354458868, 0.00768354068984856, 0.002581447010126464
48.507731342539614, 0.007547277967708876, 0.002535897579476732
48.76474136094644, 0.007401959095010743, 0.002487330973005389
49.040799340956916, 0.007248156848109669, 0.0024359409999330085
49.33558553417604, 0.007086455177054214, 0.0023819253029339635
49.64876634922564, 0.006917443535321465, 0.0023254834629520267
49.9799959983992, 0.006741711467709247, 0.0022668151961907253
50.32891812864648, 0.006559843523277372, 0.0022061186665065153
50.695167422546305, 0.006372414547937619, 0.0021435889324261993
51.07837115648854, 0.006179985398842397, 0.002079416544023356
51.478150704935004, 0.005983099110530044, 0.0020137863010836264
51.894122981316485, 0.005782277531202613, 0.0019468761805132423
52.32590180780452, 0.005578018436822239, 0.001878856437934498
52.773099207835045, 0.005370793121125103, 0.0018098888859938034
53.23532661682466, 0.005161044451308362, 0.0017401263502121547
53.71219600798314, 0.00494918537212097, 0.001669712302380379
54.20332093147061, 0.004735597835402483, 0.0015987806717276192
54.70831746635972, 0.004520632127734764, 0.0015274558356304685
55.226805085936306, 0.004304606565730834, 0.0014558527948694599
55.758407437802596, 0.0040878075264846325, 0.0013840775439817189
56.302753041036986, 0.0038704897797262328, 0.0013122276560635908
56.859475903318, 0.003652877088138019, 0.0012403931150015654
57.42821606144492, 0.003435163042952385, 0.0011686574491216598
58.008620049092706, 0.0032175121032348053, 0.001097099252957034
58.60034129593445, 0.0030000608090277776, 0.0010257942356251932
59.20304046246274, 0.0027829191406690164, 0.0009548180181157714
59.81638571495272, 0.002566171998991104, 0.0008842500408511474
60.440052945046304, 0.002349880783660957, 0.000814179180059755
61.07372593840988, 0.002134085049540513, 0.0007447120881561324
61.71709649683789, 0.0019188042235723114, 0.0006759860283944704
62.369864518050704, 0.00170403936725459, 0.0006081893865804513
63.0317380372777, 0.0014897749722209413, 0.000541595766280837
63.702433234531945, 0.0012759807787404828, 0.00047662295206944623
64.38167441127949, 0.0010626136090756187, 0.00041393869343771044
65.06919393998976, 0.0008496192095531816, 0.00035465536982231947
65.76473218982953, 0.0006369340969045548, 0.00030068496183866173
66.46803743153546, 0.00042448740589983884, 0.00025531637256922575
67.17886572427373, 0.00021220273653255252, 0.00022375686397358699
67.20863039818622, 0.0002735756703680475, 0.0002820980900383692
66.48308055437865, 0.0005472805692690074, 0.00030626057189153867
65.76473218982953, 0.0008212416315682208, 0.00034281115403309807
65.05382386916237, 0.0010955812018517749, 0.0003883243374414596
64.35060217278468, 0.0013704147322246684, 0.0004400969189704641
63.655321851358195, 0.0016458484724696134, 0.0004962494117865996
62.96824596572466, 0.0019219771514141038, 0.0005555342729793364
62.289646009589745, 0.002198881649551486, 0.0006171286601537405
61.61980201201558, 0.002476626664462042, 0.0006804826473623921
60.959002616512684, 0.002755258372381896, 0.0007452200526963099
60.30754513325841, 0.0030348020913682325, 0.0008110757370266458
59.665735560705194, 0.0033152599539022156, 0.0008778559604202917
59.033888572581766, 0.0035966085994449948, 0.0009454129445350852
58.412327466040935, 0.003878796900399169, 0.0010136281952917883
57.8013840664737, 0.00416174373810181, 0.001082401297704478
57.201398584300364, 0.0044453358488493605, 0.0011516421930142058
56.61271941887264, 0.004729425763480758, 0.0012212657202322957
56.0357029044876, 0.005013829867660894, 0.001291187665583214
55.47071299343465, 0.005298326613633839, 0.001361321842724522
54.91812087098393, 0.0055826549177596125, 0.001431577898662419
54.378304497290095, 0.0058665127814962175, 0.0015018596481727639
53.85164807134504, 0.006149556176509774, 0.0015720638084584266
53.33854141237835, 0.006431398237140115, 0.0016420790505824099
52.839379254491625, 0.006711608805352834, 0.0017117853138061006
52.354560450833695, 0.006989714374392393, 0.0017810533487361447
51.884487084291386, 0.007265198477427586, 0.001849744468470424
51.42956348249516, 0.007537502566359995, 0.0019177104958118406
50.99019513592785, 0.007806027423462893, 0.0019847939004004693
50.566787519082126, 0.008070135144461558, 0.002050828123139449
50.15974481593781, 0.008329151725911605, 0.002115638087101045
49.76946855251722, 0.008582370282172952, 0.002179040894556056
49.39635614091387, 0.008829054907859757, 0.002240846709118606
49.040799340956916, 0.009068445190381705, 0.0023008598204191768
48.703182647543684, 0.009299761364170486, 0.0023588798863561702
48.38388161361178, 0.00952221008358636, 0.0024147033449606987
48.08326112068523, 0.009734990775602543, 0.0024681249843708365
47.80167361086848, 0.009937302516549137, 0.0025189396554902163
47.53945729601885, 0.010128351359944655, 0.002566944107755212
47.29693436154187, 0.010307358025323475, 0.002611938924225912
47.07440918375928, 0.010473565841630238, 0.0026537305281336618
46.87216658103186, 0.010626248823897493, 0.002692133229258547
46.69047011971501, 0.010764719749272327, 0.002726971275273768
46.52956049652737, 0.01088833808871767, 0.002758080870676137
46.389654018972806, 0.010996517644531975, 0.0027853121243023716
46.2709412050371, 0.0110887337417558, 0.0028085308858633424
46.17358552246078, 0.01116452982396926, 0.00282762043252795
46.09772228646444, 0.011223523311156579, 0.00284248296842265
46.04345773288535, 0.011265410589238948, 0.002853040902993264
46.010868281309364, 0.011289971017346669, 0.0028592378784532907
46.0, 0.011297069859479154, 0.0028610395219063594
46.010868281309364, 0.011286660071234918, 0.0028584339040100093
46.04345773288535, 0.01125878289894327, 0.0028514316930221056
46.09772228646444, 0.011213567276810735, 0.0028400660004796545
46.17358552246078, 0.011151228036530594, 0.0028243919223156612
46.2709412050371, 0.011072062972085978, 0.002804485786628838
46.389654018972806, 0.010976448829127622, 0.002780444126296818
46.52956049652737, 0.010864836312342897, 0.0027523824009057013
46.69047011971501, 0.01073774422481281, 0.0027204334978359994
46.87216658103186, 0.010595752869826483, 0.0026847460466280833
47.07440918375928, 0.010439496857551581, 0.0026454825838382067
47.29693436154187, 0.010269657466135524, 0.0026028176074402326
47.53945729601885, 0.010086954709253264, 0.0025569355604408606
47.80167361086848, 0.009892139260047606, 0.002508028782825402
48.08326112068523, 0.009685984375232989, 0.0024562954693540372
48.38388161361178, 0.009469277953400345, 0.0024019376682394254
48.703182647543684, 0.009242814848918373, 0.0023451593525378226
49.040799340956916, 0.009007389547980223, 0.0022861645923753734
49.39635614091387, 0.008763789297016714, 0.0022251558521129075
49.76946855251722, 0.008512787756587594, 0.002162332432427549
50.15974481593781, 0.008255139236619278, 0.002097889073250197
50.566787519082126, 0.007991573552053183, 0.002032014729724654
50.99019513592785, 0.007722791522083369, 0.0019648915300145855
51.42956348249516, 0.007449461121576273, 0.001896693921038548
51.884487084291386, 0.0071722142802566275, 0.0018275880062192744
52.354560450833695, 0.006891644313992609, 0.001757731078264043
52.839379254491625, 0.006608303963109661, 0.0016872713500539472
53.33854141237835, 0.006322704005117689, 0.0016163478881836247
53.85164807134504, 0.006035312403495911, 0.0015450907569450716
54.378304497290095, 0.005746553950136958, 0.0014736213861626386
54.91812087098393, 0.005456810356561871, 0.001402053185137065
55.47071299343465, 0.0051664207479093435, 0.0013304924384076502
56.0357029044876, 0.004875682513790236, 0.0012590395392464027
56.61271941887264, 0.004584852471191446, 0.0011877906472014025
57.201398584300364, 0.004294148296523613, 0.0011168399021985913
57.8013840664737, 0.004003750186455909, 0.0010462823988929965
58.412327466040935, 0.0037138027102023166, 0.0009762182365043387
59.033888572581766, 0.0034244168192675874, 0.000906758137330532
59.665735560705194, 0.0031356719841953984, 0.0008380314162021778
60.30754513325841, 0.0028476184314719455, 0.0007701975605644663
60.959002616512684, 0.0025602794573293458, 0.0007034634796972624
61.61980201201558, 0.0022736537986852404, 0.0006381098250165249
62.289646009589745, 0.001987718044784247, 0.0005745320159781144
62.96824596572466, 0.001702429076222951, 0.0005133051302338065
63.655321851358195, 0.0014177265209049698, 0.0004552865358441009
64.35060217278468, 0.001133535219057804, 0.00040177296082221346
65.05382386916237, 0.0008497676917287533, 0.0003547149263201747
65.76473218982953, 0.0005663266091494846, 0.00031691508776339857
66.48308055437865, 0.0002831072570092335, 0.0002919229682357683
66.52818951391959, 0.0003421933584764675, 0.0003491006628133542
65.79513659838392, 0.0006845525663707235, 0.0003690606546384993
65.06919393998976, 0.0010272406078282725, 0.00040016024995575216
64.35060217278468, 0.0013704147322246684, 0.00044009691897046386
63.63961030678928, 0.0017142235765888263, 0.0004867655265802372
62.93647591023825, 0.002058804276838436, 0.0005384918533145769
62.24146527838174, 0.0024042795658386013, 0.0005940337623816787
61.554853586049575, 0.002750754857792903, 0.0006524965151830732
60.876925020897694, 0.0030983153203546455, 0.0007132397637065676
60.207972893961475, 0.003447022938106448, 0.0007758018775793458
59.54829972383762, 0.0037969135736971534, 0.0008398445945254962
58.89821729050889, 0.004147994035940917, 0.0009051141830315488
58.25804665451803, 0.004500239167562919, 0.0009714145247123442
57.62811813689564, 0.0048535889690001595, 0.0010385884116600858
57.0087712549569, 0.005207945778704742, 0.0011065044160818755
56.4003546088143, 0.005563171534708753, 0.0011750475366413872
55.80322571321482, 0.005919085146737113, 0.0012441124240349852
55.21775076911409, 0.006275460012822375, 0.0013135983909034943
54.644304369257, 0.00663202171908884, 0.0013834056773374557
54.08326913195984, 0.0069884459660147615, 0.0014534326186081501
53.53503525729669, 0.007344356768910762, 0.001523573477803037
53.0, 0.007699324984403938, 0.0015937167834680931
52.478567053607705, 0.008052867218201693, 0.0016637440645359248
51.97114584074513, 0.008404445172114403, 0.0017335289103376473
51.478150704935004, 0.008753465490010713, 0.0018029363078799863
51.0, 0.009099280162817375, 0.001871822225381015
50.53711507397311, 0.009441187551605232, 0.0019400334226117603
50.08991914547278, 0.009778434084974275, 0.002007407476398379
49.658836071740545, 0.010110216682130205, 0.002073773014694314
49.24428900898052, 0.010435685946028183, 0.0021389501555941137
48.84669896727925, 0.010753950161589407, 0.002202751148974751
48.46648326421054, 0.011064080122180431, 0.0022649812184237558
48.104053883222775, 0.011365114793275006, 0.0023254395999704434
47.75981574503821, 0.01165606780558701, 0.0023839207720524583
47.43416490252569, 0.011935934751182424, 0.002440215868278715
47.12748667179272, 0.012203701235490073, 0.0024941142610398663
46.84015371452148, 0.012458351616215595, 0.0025454053000242894
46.57252408878007, 0.012698878337537373, 0.0025938801853904103
46.32493928760188, 0.012924291745372948, 0.0026393339509122762
46.09772228646444, 0.013133630247803252, 0.0026815675280577474
45.89117562233506, 0.01332597066486218, 0.0027203898578948386
45.70557952810576, 0.01350043859481007, 0.0027556200141746466
45.5411901469428, 0.013656218610669043, 0.002787089298128786
45.39823785126467, 0.013792564092094063, 0.002814643263650464
45.27692569068709, 0.013908806494344918, 0.002838143630778719
45.17742799230607, 0.01400436385878346, 0.002857470045911563
45.09988913511872, 0.014078748378278078, 0.0028725216490199474
45.044422518220834, 0.014131572846204215, 0.0028832184113427536
45.0111097397076, 0.014162555839128295, 0.0028895022115663863
45.0, 0.014171525510183728, 0.0028913376242146924
45.0111097397076, 0.014158421901725195, 0.002888712400711208
45.044422518220834, 0.014123297720955635, 0.0028816376310838456
45.09988913511872, 0.014066317559532884, 0.002870147582272589
45.17742799230607, 0.013987755576224845, 0.0028542992171560716
45.27692569068709, 0.013887991698995326, 0.002834171406404315
45.39823785126467, 0.013767506438012425, 0.0028098638527752308
45.5411901469428, 0.013626874432651353, 0.0027814957542122197
45.70557952810576, 0.013466756882487694, 0.002749204237827498
45.89117562233506, 0.01328789303367986, 0.002713142601386463
46.09772228646444, 0.013091090907450819, 0.0026734784021266622
46.32493928760188, 0.012877217466342496, 0.0026303914346046523
46.57252408878007, 0.012647188416581596, 0.0025840716397882656
46.84015371452148, 0.012401957841594294, 0.0025347169868858194
47.12748667179272, 0.012142507853011218, 0.002482531367566169
47.43416490252569, 0.01186983843217242, 0.0024277225394535463
47.75981574503821, 0.011584957618063073, 0.002370500152286685
48.104053883222775, 0.011288872177741553, 0.0023110738861367316
48.46648326421054, 0.010982578873632132, 0.002249651726810599
48.84669896727925, 0.010667056419476777, 0.0021864383992498773
49.24428900898052, 0.010343258194128485, 0.002121633975583027
49.658836071740545, 0.010012105760467642, 0.0020554326707001623
50.08991914547278, 0.00967448321614975, 0.001988021834983158
50.53711507397311, 0.009331232384128479, 0.0019195811513199289
51.0, 0.008983148834283148, 0.0018502820419461037
51.478150704935004, 0.008630978713227131, 0.0017802872901959124
51.97114584074513, 0.008275416347575454, 0.0017097508831596905
52.478567053607705, 0.007917102576597786, 0.0016388180838738736
53.0, 0.0075566237631843934, 0.0015676257464846308
53.53503525729669, 0.007194511427249622, 0.0014963028955216656
54.08326913195984, 0.006831242442886238, 0.0014249716020300377
54.644304369257, 0.006467239739529573, 0.001353748206403451
55.21775076911409, 0.006102873447843422, 0.0012827449627383438
55.80322571321482, 0.005738462432746856, 0.0012120722160723556
56.4003546088143, 0.005374276158716167, 0.0011418412776958511
57.0087712549569, 0.0050105368359870325, 0.001072168243717495
57.62811813689564, 0.00464742180033533, 0.0010031791220619013
58.25804665451803, 0.004285066083540644, 0.0009350168145003456
58.89821729050889, 0.003923565136267721, 0.000867850775705797
59.54829972383762, 0.0035629776697957893, 0.000801890587886495
