x, y, Potential, Ex, Ey, Ez
 15, 49, 0.0008291975626238026, -0.9997618120830035, -0.02178203975605271, 0.0013644942560413593
 15, 50, 0.0008299126832726061, -0.9999981407967137, 0.0013635254152264268, 0.0013635254152256499
 15, 51, 0.0008290072828067704, -0.9996984832947549, 0.024516983387963445, 0.0013638268661890292
 15, 52, 0.0008264949264730998, -0.9988639952531673, 0.04763249741324201, 0.001365348694709373
 15, 53, 0.0008223873001098012, -0.9974991543500072, 0.0706651634221433, 0.0013681189795278841
 15, 54, 0.0008167229962624319, -0.9956115742100742, 0.09357195478638253, 0.0013720701122961587
 15, 55, 0.0008095377167594301, -0.9932117384067244, 0.11631227784032198, 0.0013772126517865616
 15, 56, 0.0008008923954533258, -0.9903125761602185, 0.1388491538834865, 0.0013834611491686697
 15, 57, 0.000790843210028439, -0.9869290589536766, 0.16114930419921983, 0.0013908087278557267
 15, 58, 0.0007794690621834049, -0.9830775576587877, 0.1831844917059814, 0.001399151905452672
 15, 59, 0.0007668416764132493, -0.978775385814877, 0.20493111121917776, 0.0014084663331460036
 15, 60, 0.000753052497408485, -0.9740399734720293, 0.2263716359598132, 0.0014186301442113158
 15, 61, 0.0007381831705354495, -0.9688884402060373, 0.24749373057808635, 0.0014296012220320084
 15, 62, 0.0007223319173323521, -0.9633366224439306, 0.26829177156488954, 0.0014412386662057952
 15, 63, 0.0007055846729297441, -0.9573987419918402, 0.2887655384959876, 0.0014534818760909977
 15, 64, 0.0006880409708605766, -0.951086313340765, 0.3089217941841764, 0.0014661698065236513
 15, 65, 0.0006697859679909865, -0.9444079442350716, 0.3287726368903102, 0.0014792220517499304
 15, 66, 0.0006509158233236321, -0.9373681324732587, 0.34833713095174956, 0.0014924556606643743
 15, 67, 0.0006315107861169663, -0.9299671996632481, 0.36763941602115907, 0.0015057682814587328
 15, 68, 0.0006116600045322368, -0.9221999686293875, 0.3867103704886981, 0.0015189524187866723
 15, 69, 0.0005914358006113344, -0.9140557951535783, 0.4055855725838124, 0.0015318805504740468
 15, 70, 0.0005709178043041133, -0.9055171012615728, 0.4243069577656592, 0.0015443168358098825
 15, 71, 0.0005501684980007525, -0.8965594360239737, 0.442920710982109, 0.0015561039416211251
 15, 72, 0.0005292565450424987, -0.887149829227085, 0.4614788457773473, 0.001566972355012905
 15, 73, 0.0005082336593819647, -0.8772467838263444, 0.48003707585321087, 0.001576728459110867
 15, 74, 0.0004871569856998531, -0.8667984112277665, 0.4986561960631708, 0.0015850617743762248
 15, 75, 0.0004660673353439429, -0.8557422386781307, 0.5173999297702367, 0.001591733613155387
 15, 76, 0.0004450104751927386, -0.8440030970979389, 0.5363359242592886, 0.0015963827930639942
 15, 77, 0.00042401676607623585, -0.8314926262258803, 0.5555334883204978, 0.0015987139982063735
 15, 78, 0.0004031212258824347, -0.818106923053833, 0.5750639163427598, 0.0015983028239498311
 15, 79, 0.0003823446074918736, -0.8037256692581461, 0.5949979035620568, 0.0015947828385956806
 15, 80, 0.00036171211474672464, -0.7882096462709464, 0.6154047715842679, 0.0015876513296818984
 15, 81, 0.00034123596034481404, -0.7713995438929789, 0.6363491639612044, 0.0015764541161389632
 15, 82, 0.00032093262838139744, -0.7531136755777292, 0.6578885591065963, 0.0015605942616888511
 15, 83, 0.0003008069563609558, -0.7331468506075943, 0.6800686181116483, 0.0015395141696848082
 15, 84, 0.0002808678532193834, -0.711269101720877, 0.702918186738152, 0.0015125111323243646
 15, 85, 0.0002611139522514545, -0.6872256690909101, 0.7264424908728243, 0.0014789175222198066
 15, 86, 0.00024154770780015908, -0.6607384444678664, 0.7506148415533342, 0.0014379297781401815
 15, 87, 0.0002221626668230442, -0.6315092757979763, 0.7753670781272488, 0.0013887899510177273
 15, 88, 0.000202955880381136, -0.5992271940491822, 0.8005779158286492, 0.001330638718809964
 15, 89, 0.00018391684063322975, -0.5635787590969279, 0.826061370523697, 0.0012627047470471686
 15, 90, 0.00016503815483876486, -0.5242654006713987, 0.8515541012399082, 0.0011841960775532472
 15, 91, 0.00014630619191848769, -0.4810251519487905, 0.8767061111070653, 0.0010945045312035614
 15, 92, 0.00012770997707541672, -0.4336633679102972, 0.9010744125713034, 0.0009931475111331482
 15, 93, 0.00010923358797031277, -0.38208654191645647, 0.9241261278168833, 0.0008799843735606499
 15, 94, 9.08632375109389e-05, -0.32634194008762124, 0.9452514838978296, 0.0007552011643286253
 15, 95, 7.258145447376953e-05, -0.26665210122462607, 0.9637926504840963, 0.000619504101869502
 15, 96, 5.43723307638602e-05, -0.20344288639060948, 0.9790867005569018, 0.00047409878421452996
 15, 97, 3.6217515261733056e-05, -0.13735094244995982, 0.9905223953579757, 0.00032078404861563963
 15, 98, 1.8099610125926975e-05, -0.06920879649503117, 0.9976021833839798, 0.000161849391738958
 16, 1, 1.859937560108882e-05, -0.06466289565892913, -0.9979071513733275, 0.00016481193231580285
 16, 2, 3.7219697265318004e-05, -0.12843456352484, -0.9917179316861664, 0.000326901049308604
 16, 3, 5.58822729249919e-05, -0.1904864956789699, -0.9816896968901194, 0.0004837186488289945
 16, 4, 7.460716328936002e-05, -0.2501050241230443, -0.9682185063970568, 0.0006330708206099202
 16, 5, 9.341550624806987e-05, -0.3067279571692607, -0.9517969124145778, 0.0007731809934950846
 16, 6, 0.00011232593633745255, -0.3599592166674786, -0.9329676024878608, 0.0009027979774477116
 16, 7, 0.0001313588554014845, -0.40956757835346336, -0.9122792094997395, 0.0010211151795773683
 16, 8, 0.00015053088816214126, -0.4554683043399233, -0.890251285747733, 0.0011278148001225218
 16, 9, 0.00016986107518049583, -0.4976993749710069, -0.8673487399482237, 0.0012228915314519806
 16, 10, 0.00018936338021683603, -0.5363912873849827, -0.8439684113649542, 0.0013066887910536018
 16, 11, 0.00020905477415093235, -0.5717407409614335, -0.8204331914196619, 0.0013796890300180943
 16, 12, 0.0002289458181672686, -0.6039848181169137, -0.796994515938581, 0.0014425838296086115
 16, 13, 0.0002490506003970115, -0.6333822548450913, -0.7738376322176832, 0.0014960651983011966
 16, 14, 0.0002693754276843779, -0.6601972641185805, -0.7510906722580707, 0.0015409403819503528
 16, 15, 0.00028993057056253096, -0.6846894269617332, -0.728833244807783, 0.0015779321188608413
 16, 16, 0.0003107171056825615, -0.7071058672082038, -0.707105867208201, 0.0016078306726766182
 16, 17, 0.000331740419662304, -0.7276771208139661, -0.6859178862699863, 0.0016312997305000295
 16, 18, 0.0003529952544938363, -0.7466146611482024, -0.6652547094011483, 0.0016490537130527242
 16, 19, 0.00037448091720119326, -0.7641099251740147, -0.6450839178905788, 0.0016616646782597218
 16, 20, 0.00039618459204038286, -0.7803346957236864, -0.6253598760461416, 0.0016697548850383858
 16, 21, 0.0004180982011898602, -0.7954413880424767, -0.6060282143398272, 0.001673802001000372
 16, 22, 0.0004402000606704261, -0.809564729344874, -0.5870282323587115, 0.0016743400394189972
 16, 23, 0.00046247333784135426, -0.8228222991445742, -0.5682962864930622, 0.001671762133867045
 16, 24, 0.00048488614293739756, -0.8353166688344376, -0.5497665736111901, 0.0016665254724395687
 16, 25, 0.0005074115321309964, -0.8471357692185002, -0.5313739139142479, 0.0016589520889322333
 16, 26, 0.0005300061433590624, -0.8583550884913647, -0.5130534294057477, 0.0016494350497129617
 16, 27, 0.0005526316988978214, -0.8690377548878724, -0.4947430613510155, 0.0016382382218623904
 16, 28, 0.000575232312123403, -0.87923662294508, -0.47638253322857155, 0.0016257019592062273
 16, 29, 0.0005977574499686835, -0.888994107804225, -0.45791579750761524, 0.001612042907198667
 16, 30, 0.0006201380549293618, -0.8983441036490039, -0.4392895619604212, 0.0015975580393426292
 16, 31, 0.0006423109334096062, -0.9073116650167312, -0.42045575088736703, 0.0015824254506971438
 16, 32, 0.0006641938519459016, -0.9159147545514671, -0.40136978859968303, 0.0015669059868261323
 16, 33, 0.00068571131897224, -0.9241638804015386, -0.38199308384829167, 0.0015511457837482784
 16, 34, 0.0007067688218602552, -0.9320636934493246, -0.36229120052409275, 0.0015353750079662523
 16, 35, 0.0007272799624862557, -0.9396126810544977, -0.34223632196910375, 0.0015197126830384334
 16, 36, 0.0007471399972775398, -0.9468046408431264, -0.32180538990524715, 0.0015043622736150212
 16, 37, 0.0007662542660605423, -0.953628509598101, -0.3009824701080904, 0.0014894191273675497
 16, 38, 0.0007845111760222889, -0.9600697369665626, -0.27975690223951327, 0.001475062814499283
 16, 39, 0.0008018118246661084, -0.9661102980530025, -0.2581254663947173, 0.0014613673214975142
 16, 40, 0.00081804252785294, -0.9717299780110228, -0.2360905582838943, 0.0014484902127490428
 16, 41, 0.00083310548086534, -0.976906579992248, -0.21366204734844713, 0.0014364855445400495
 16, 42, 0.0008468908728660855, -0.9816171124149646, -0.190855475667367, 0.001425490052524193
 16, 43, 0.0008593083609182079, -0.9858381635519637, -0.16769350474878256, 0.001415538611908632
 16, 44, 0.0008702587479353501, -0.9895469611712263, -0.14420413550758443, 0.0014067477747083668
 16, 45, 0.0008796659765782662, -0.9927218468314446, -0.12042166436758227, 0.0013991334844166033
 16, 46, 0.0008874482920798061, -0.9953431589551605, -0.09638493684453214, 0.00139279238863157
 16, 47, 0.0008935504158010027, -0.99739371157871, -0.07213777327102136, 0.0013877214214185363
 16, 48, 0.0008979140887813978, -0.9988594444047457, -0.04772729695519245, 0.0013839973965870164
 16, 49, 0.0009005100780692182, -0.9997297999975097, -0.023203839852881148, 0.001381597995475317
 16, 50, 0.0009013080179472037, -0.9999980939964948, 0.0013805802000121444, 0.001380580200012885
 16, 51, 0.0009003079469638864, -0.999661695803071, 0.025972813735478918, 0.0013809021653950371
 16, 52, 0.0008975094350907334, -0.9987220999682419, 0.05051985203150557, 0.001382601077641369
 16, 53, 0.0008929424405623018, -0.9971848462401646, 0.07496974389100197, 0.0013856153495012253
 16, 54, 0.0008866358186225312, -0.9950593134342315, 0.09927250753399161, 0.001389962485011608
